date_key,category_key,bucket_key,total_listings,total_revenue
2024-02-01,77,4,89,19221.34
2024-02-01,77,3,13,1031.91
2024-02-01,77,5,11,5506.93
2024-02-01,96,2,34,1099.75
2024-02-01,96,4,24,3498.84
2024-02-01,96,3,31,2255.78
2024-02-01,97,2,9,339.92
2024-02-01,97,4,72,14665.44
2024-02-01,97,3,34,2697.71
2024-02-01,104,2,30,973.82
2024-02-01,104,4,33,5113.72
2024-02-01,104,3,44,3256.74
2024-02-01,132,2,41,1507.74
2024-02-01,132,4,35,5634.75
2024-02-01,132,3,46,3532.66
2024-02-01,162,2,42,1453.69
2024-02-01,162,4,38,5558.69
2024-02-01,162,3,39,2817.75
2024-02-01,198,2,33,1171.81
2024-02-01,198,4,46,7301.66
2024-02-01,198,3,43,3049.68
2024-02-01,206,2,32,1123.72
2024-02-01,206,4,44,7026.67
2024-02-01,206,3,54,3831.62
2024-02-01,216,1,4,30.97
2024-02-01,216,2,75,2426.5
2024-02-01,216,4,11,1107.92
2024-02-01,216,3,28,1988.8
2024-02-01,229,2,28,1024.8
2024-02-01,229,4,40,6023.76
2024-02-01,229,3,52,3708.59
2024-03-01,17,2,20,678.87
2024-03-01,17,4,67,12388.5
2024-03-01,17,3,38,2781.73
2024-03-01,18,2,36,1219.74
2024-03-01,18,4,41,6339.73
2024-03-01,18,3,47,3384.68
2024-03-01,25,2,47,1580.72
2024-03-01,25,4,47,6946.66
2024-03-01,25,3,53,4047.61
2024-03-01,28,2,29,980.81
2024-03-01,28,4,43,6745.73
2024-03-01,28,3,44,2992.75
2024-03-01,32,4,56,18098.59
2024-03-01,32,6,24,30687.83
2024-03-01,32,3,1,90.0
2024-03-01,32,5,30,21323.82
2024-03-01,45,2,1,42.0
2024-03-01,45,4,86,19982.44
2024-03-01,45,3,9,712.93
2024-03-01,45,5,19,12366.86
2024-03-01,51,2,44,1425.7
2024-03-01,51,4,28,3603.77
2024-03-01,51,3,35,2471.76
2024-03-01,58,4,32,11148.79
2024-03-01,58,6,34,50254.81
2024-03-01,58,5,38,28737.75
2024-03-01,77,2,6,233.98
2024-03-01,77,4,79,17538.46
2024-03-01,77,3,21,1503.83
2024-03-01,77,5,8,4002.97
2024-03-01,96,2,41,1288.73
2024-03-01,96,4,52,8089.64
2024-03-01,96,3,42,3058.63
2024-03-01,97,2,6,201.95
2024-03-01,97,4,77,16039.46
2024-03-01,97,3,24,1816.85
2024-03-01,104,2,38,1230.76
2024-03-01,104,4,37,5336.71
2024-03-01,104,3,49,3516.65
2024-03-01,132,2,47,1655.65
2024-03-01,132,4,34,5006.75
2024-03-01,132,3,48,3525.65
2024-03-01,162,2,43,1478.69
2024-03-01,162,4,34,5067.77
2024-03-01,162,3,47,3540.68
2024-03-01,198,2,46,1650.67
2024-03-01,198,4,56,8147.56
2024-03-01,198,3,43,3242.67
2024-03-01,206,2,39,1215.75
2024-03-01,206,4,36,5469.78
2024-03-01,206,3,39,2964.73
2024-03-01,216,1,2,14.99
2024-03-01,216,2,70,2028.52
2024-03-01,216,4,13,1310.89
2024-03-01,216,3,29,1970.83
2024-03-01,229,2,37,1329.71
2024-03-01,229,4,39,6180.71
2024-03-01,229,3,38,2755.75
2024-04-01,17,2,15,489.89
2024-04-01,17,4,70,13585.54
2024-04-01,17,3,42,3330.75
2024-04-01,18,2,20,753.86
2024-04-01,18,4,35,5291.75
2024-04-01,18,3,52,3917.6
2024-04-01,25,2,32,1036.74
2024-04-01,25,4,32,5190.78
2024-04-01,25,3,44,3072.66
2024-04-01,28,2,23,791.89
2024-04-01,28,4,34,5025.82
2024-04-01,28,3,38,2780.75
2024-04-01,32,4,43,12934.76
2024-04-01,32,6,19,25332.9
2024-04-01,32,3,1,80.99
2024-04-01,32,5,37,24927.71
2024-04-01,45,2,1,36.99
2024-04-01,45,4,84,21728.35
2024-04-01,45,3,4,323.99
2024-04-01,45,5,15,11132.91
2024-04-01,51,2,46,1497.7
2024-04-01,51,4,25,3372.85
2024-04-01,51,3,35,2555.72
2024-04-01,58,4,28,8876.81
2024-04-01,58,6,41,60310.68
2024-04-01,58,3,1,75.99
2024-04-01,58,5,27,18413.8
2024-04-01,77,2,7,266.95
2024-04-01,77,4,84,19694.45
2024-04-01,77,3,18,1405.87
2024-04-01,77,5,11,5507.92
2024-04-01,96,2,32,1113.79
2024-04-01,96,4,37,5553.75
2024-04-01,96,3,40,3104.74
2024-04-01,97,2,12,481.9
2024-04-01,97,4,80,16590.42
2024-04-01,97,3,25,1838.83
2024-04-01,104,2,32,1105.74
2024-04-01,104,4,43,6329.76
2024-04-01,104,3,38,2635.74
2024-04-01,132,2,42,1501.69
2024-04-01,132,4,41,5843.69
2024-04-01,132,3,45,3161.69
2024-04-01,162,2,34,1246.76
2024-04-01,162,4,36,5230.73
2024-04-01,162,3,33,2527.77
2024-04-01,198,2,26,824.86
2024-04-01,198,4,38,6205.73
2024-04-01,198,3,41,3060.66
2024-04-01,206,2,31,1158.79
2024-04-01,206,4,46,6998.67
2024-04-01,206,3,42,2942.64
2024-04-01,216,1,2,17.98
2024-04-01,216,2,64,2037.58
2024-04-01,216,4,10,1005.94
2024-04-01,216,3,19,1362.87
2024-04-01,229,2,29,953.79
2024-04-01,229,4,38,5665.78
2024-04-01,229,3,46,3546.67
2024-05-01,17,2,14,551.89
2024-05-01,17,4,63,11147.56
2024-05-01,17,3,28,2117.79
2024-05-01,18,2,35,1078.79
2024-05-01,18,4,36,5517.77
2024-05-01,18,3,42,3102.67
2024-05-01,25,2,43,1522.64
2024-05-01,25,4,40,5884.69
2024-05-01,25,3,62,4396.56
2024-05-01,28,2,37,1346.76
2024-05-01,28,4,39,5742.74
2024-05-01,28,3,40,2961.69
2024-05-01,32,4,62,19966.55
2024-05-01,32,6,24,32215.83
2024-05-01,32,3,1,72.99
2024-05-01,32,5,34,24550.75
2024-05-01,45,4,98,27886.34
2024-05-01,45,3,6,469.94
2024-05-01,45,5,20,13083.86
2024-05-01,51,2,47,1376.65
2024-05-01,51,4,25,3319.83
2024-05-01,51,3,33,2357.75
2024-05-01,58,4,34,12451.76
2024-05-01,58,6,33,47563.76
2024-05-01,58,5,42,29812.72
2024-05-01,77,2,11,393.91
2024-05-01,77,4,79,16581.44
2024-05-01,77,3,15,1180.9
2024-05-01,77,5,8,4007.92
2024-05-01,96,2,31,996.73
2024-05-01,96,4,28,4235.77
2024-05-01,96,3,54,4099.64
2024-05-01,97,2,9,350.93
2024-05-01,97,4,93,20095.45
2024-05-01,97,3,22,1665.85
2024-05-01,104,2,41,1466.71
2024-05-01,104,4,37,5703.71
2024-05-01,104,3,45,3308.68
2024-05-01,132,2,34,1138.76
2024-05-01,132,4,38,5877.75
2024-05-01,132,3,55,4088.61
2024-05-01,162,2,34,1203.73
2024-05-01,162,4,40,6229.74
2024-05-01,162,3,46,3301.68
2024-05-01,198,2,42,1319.73
2024-05-01,198,4,33,4761.8
2024-05-01,198,3,33,2195.8
2024-05-01,206,2,28,1023.81
2024-05-01,206,4,37,5527.72
2024-05-01,206,3,36,2698.76
2024-05-01,216,1,2,15.98
2024-05-01,216,2,65,1917.61
2024-05-01,216,4,5,501.98
2024-05-01,216,3,33,2198.76
2024-05-01,229,2,32,1040.77
2024-05-01,229,4,37,5600.76
2024-05-01,229,3,38,2689.73
2024-06-01,17,2,11,431.91
2024-06-01,17,4,49,9029.69
2024-06-01,17,3,35,2572.76
2024-06-01,18,2,35,1156.77
2024-06-01,18,4,41,6201.74
2024-06-01,18,3,32,2438.84
2024-06-01,25,2,19,644.85
2024-06-01,25,4,32,4847.76
2024-06-01,25,3,41,3073.75
2024-06-01,28,2,33,1187.74
2024-06-01,28,4,36,5579.77
2024-06-01,28,3,39,2691.75
2024-06-01,32,4,47,14451.65
2024-06-01,32,6,16,21360.92
2024-06-01,32,5,47,33329.64
2024-06-01,45,2,1,35.99
2024-06-01,45,4,98,25670.3
2024-06-01,45,3,9,726.93
2024-06-01,45,5,21,14160.86
2024-06-01,51,2,33,958.77
2024-06-01,51,4,28,3824.77
2024-06-01,51,3,35,2498.76
2024-06-01,58,4,32,11001.77
2024-06-01,58,6,36,55767.72
2024-06-01,58,5,45,31750.69
2024-06-01,77,2,4,144.99
2024-06-01,77,4,75,16741.53
2024-06-01,77,3,18,1366.88
2024-06-01,77,5,7,3506.93
2024-06-01,96,2,35,1106.72
2024-06-01,96,4,42,6251.72
2024-06-01,96,3,53,3761.67
2024-06-01,97,2,9,335.94
2024-06-01,97,4,71,14221.52
2024-06-01,97,3,29,2272.79
2024-06-01,104,2,36,1250.72
2024-06-01,104,4,37,5215.75
2024-06-01,104,3,41,3092.68
2024-06-01,132,2,27,913.82
2024-06-01,132,4,30,4670.79
2024-06-01,132,3,33,2461.77
2024-06-01,162,2,34,1184.77
2024-06-01,162,4,33,5078.78
2024-06-01,162,3,41,3026.75
2024-06-01,198,2,37,1292.78
2024-06-01,198,4,36,5505.75
2024-06-01,198,3,37,2610.75
2024-06-01,206,2,27,857.83
2024-06-01,206,4,36,5671.72
2024-06-01,206,3,39,2839.71
2024-06-01,216,1,4,37.97
2024-06-01,216,2,68,2144.55
2024-06-01,216,3,27,1821.79
2024-06-01,229,2,44,1486.66
2024-06-01,229,4,35,5124.77
2024-06-01,229,3,35,2564.75
2024-07-01,17,2,20,766.87
2024-07-01,17,4,64,11621.5
2024-07-01,17,3,38,2904.72
2024-07-01,18,2,20,656.86
2024-07-01,18,4,33,4968.77
2024-07-01,18,3,34,2409.74
2024-07-01,25,2,36,1296.76
2024-07-01,25,4,33,4784.79
2024-07-01,25,3,37,2664.75
2024-07-01,28,2,34,1132.76
2024-07-01,28,4,37,5495.73
2024-07-01,28,3,40,2966.73
2024-07-01,32,4,54,17914.65
2024-07-01,32,6,20,25034.85
2024-07-01,32,5,33,22754.75
2024-07-01,45,4,76,19070.48
2024-07-01,45,3,7,554.95
2024-07-01,45,5,25,16822.82
2024-07-01,51,2,51,1807.59
2024-07-01,51,4,26,3375.83
2024-07-01,51,3,44,3080.64
2024-07-01,58,4,34,11227.77
2024-07-01,58,6,33,46310.77
2024-07-01,58,3,2,156.99
2024-07-01,58,5,44,32257.7
2024-07-01,77,2,4,150.99
2024-07-01,77,4,96,20563.27
2024-07-01,77,3,17,1280.89
2024-07-01,77,5,9,4507.92
2024-07-01,96,2,32,1160.77
2024-07-01,96,4,28,4271.8
2024-07-01,96,3,44,3200.71
2024-07-01,97,2,10,356.93
2024-07-01,97,4,90,19373.37
2024-07-01,97,3,24,1847.85
2024-07-01,104,2,30,967.78
2024-07-01,104,4,28,3888.81
2024-07-01,104,3,46,3217.7
2024-07-01,132,2,21,697.83
2024-07-01,132,4,40,5906.74
2024-07-01,132,3,35,2404.73
2024-07-01,162,2,35,1177.74
2024-07-01,162,4,34,5020.76
2024-07-01,162,3,48,3420.67
2024-07-01,198,2,32,1091.78
2024-07-01,198,4,39,5998.76
2024-07-01,198,3,40,3002.69
2024-07-01,206,2,40,1403.76
2024-07-01,206,4,40,5974.69
2024-07-01,206,3,38,2607.72
2024-07-01,216,1,5,37.96
2024-07-01,216,2,80,2371.45
2024-07-01,216,4,6,602.97
2024-07-01,216,3,30,1994.78
2024-07-01,229,2,32,1106.77
2024-07-01,229,4,32,4413.79
2024-07-01,229,3,41,3024.75
2024-08-01,17,2,16,590.87
2024-08-01,17,4,53,10702.58
2024-08-01,17,3,32,2418.81
2024-08-01,18,2,28,1028.79
2024-08-01,18,4,32,4762.77
2024-08-01,18,3,49,3580.67
2024-08-01,25,2,44,1545.72
2024-08-01,25,4,31,4585.76
2024-08-01,25,3,48,3618.61
2024-08-01,28,2,33,1158.76
2024-08-01,28,4,35,5469.75
2024-08-01,28,3,39,2765.74
2024-08-01,32,4,50,15644.63
2024-08-01,32,6,25,35099.8
2024-08-01,32,3,1,84.99
2024-08-01,32,5,51,35889.65
2024-08-01,45,2,1,17.99
2024-08-01,45,4,84,21527.43
2024-08-01,45,3,8,630.94
2024-08-01,45,5,27,18484.81
2024-08-01,51,2,42,1368.65
2024-08-01,51,4,32,4329.8
2024-08-01,51,3,39,2753.74
2024-08-01,58,4,31,11047.75
2024-08-01,58,6,43,66989.66
2024-08-01,58,5,50,34861.62
2024-08-01,77,2,6,205.96
2024-08-01,77,4,83,19092.42
2024-08-01,77,3,17,1304.84
2024-08-01,77,5,5,2501.98
2024-08-01,96,2,38,1329.81
2024-08-01,96,4,29,4262.82
2024-08-01,96,3,35,2539.71
2024-08-01,97,2,12,399.94
2024-08-01,97,4,64,15606.51
2024-08-01,97,3,25,2019.83
2024-08-01,104,2,35,1213.77
2024-08-01,104,4,39,6003.75
2024-08-01,104,3,47,3391.66
2024-08-01,132,2,32,1108.74
2024-08-01,132,4,39,5987.77
2024-08-01,132,3,47,3610.65
2024-08-01,162,2,33,1163.81
2024-08-01,162,4,41,6298.71
2024-08-01,162,3,62,4530.51
2024-08-01,198,2,29,981.81
2024-08-01,198,4,38,5929.72
2024-08-01,198,3,37,2711.71
2024-08-01,206,2,28,1005.84
2024-08-01,206,4,32,4475.81
2024-08-01,206,3,47,3311.67
2024-08-01,216,1,3,19.97
2024-08-01,216,2,82,2585.35
2024-08-01,216,4,8,805.94
2024-08-01,216,3,25,1656.81
2024-08-01,229,2,34,1131.76
2024-08-01,229,4,35,4889.78
2024-08-01,229,3,58,4210.57
2024-09-01,17,2,25,950.83
2024-09-01,17,4,63,11163.53
2024-09-01,17,3,41,3146.75
2024-09-01,18,2,31,1048.76
2024-09-01,18,4,53,8179.66
2024-09-01,18,3,56,4002.62
2024-09-01,25,2,39,1368.75
2024-09-01,25,4,48,7318.65
2024-09-01,25,3,47,3343.71
2024-09-01,28,2,34,1226.74
2024-09-01,28,4,37,5429.71
2024-09-01,28,3,46,3215.7
2024-09-01,32,4,56,16985.57
2024-09-01,32,6,29,37758.81
2024-09-01,32,5,38,26582.73
2024-09-01,45,2,1,29.0
2024-09-01,45,4,96,26253.29
2024-09-01,45,3,12,926.9
2024-09-01,45,5,21,14612.83
2024-09-01,51,2,47,1603.65
2024-09-01,51,4,32,4305.72
2024-09-01,51,3,36,2685.69
2024-09-01,58,4,45,14787.72
2024-09-01,58,6,28,42148.8
2024-09-01,58,5,45,30993.69
2024-09-01,77,2,5,210.96
2024-09-01,77,4,87,19886.4
2024-09-01,77,3,20,1521.91
2024-09-01,77,5,8,4001.98
2024-09-01,96,2,37,1375.75
2024-09-01,96,4,43,6382.71
2024-09-01,96,3,46,3173.68
2024-09-01,97,2,8,291.95
2024-09-01,97,4,85,18263.39
2024-09-01,97,3,26,1753.78
2024-09-01,104,2,31,1071.78
2024-09-01,104,4,40,5704.72
2024-09-01,104,3,56,4261.65
2024-09-01,132,2,24,813.83
2024-09-01,132,4,38,5703.74
2024-09-01,132,3,38,2769.74
2024-09-01,162,2,30,1064.81
2024-09-01,162,4,37,5575.85
2024-09-01,162,3,47,3351.71
2024-09-01,198,2,28,962.81
2024-09-01,198,4,32,4926.78
2024-09-01,198,3,48,3648.62
2024-09-01,206,2,35,1111.79
2024-09-01,206,4,38,5674.77
2024-09-01,206,3,45,3164.7
2024-09-01,216,1,1,9.0
2024-09-01,216,2,80,2362.43
2024-09-01,216,4,7,705.94
2024-09-01,216,3,29,1860.77
2024-09-01,229,2,29,928.79
2024-09-01,229,4,42,6286.68
2024-09-01,229,3,41,2917.69
2024-10-01,17,2,18,668.86
2024-10-01,17,4,59,10655.62
2024-10-01,17,3,53,4076.6
2024-10-01,18,2,35,1287.74
2024-10-01,18,4,35,5644.78
2024-10-01,18,3,57,4273.6
2024-10-01,25,2,33,1210.78
2024-10-01,25,4,47,7353.69
2024-10-01,25,3,34,2405.75
2024-10-01,28,2,32,1063.79
2024-10-01,28,4,37,5807.79
2024-10-01,28,3,60,4454.63
2024-10-01,32,4,50,16469.68
2024-10-01,32,6,21,28513.82
2024-10-01,32,5,48,34460.63
2024-10-01,45,2,1,37.99
2024-10-01,45,4,101,26533.25
2024-10-01,45,3,8,575.95
2024-10-01,45,5,21,14462.85
2024-10-01,51,2,39,1151.72
2024-10-01,51,4,25,3310.81
2024-10-01,51,3,41,3054.71
2024-10-01,58,4,35,11841.77
2024-10-01,58,6,41,65918.7
2024-10-01,58,5,52,35290.63
2024-10-01,77,2,3,105.98
2024-10-01,77,4,94,21459.36
2024-10-01,77,3,19,1431.88
2024-10-01,77,5,2,1000.99
2024-10-01,96,2,38,1394.72
2024-10-01,96,4,47,6894.63
2024-10-01,96,3,37,2818.8
2024-10-01,97,2,5,184.95
2024-10-01,97,4,73,16024.53
2024-10-01,97,3,35,2807.73
2024-10-01,104,2,39,1328.72
2024-10-01,104,4,42,6366.67
2024-10-01,104,3,44,3053.71
2024-10-01,132,2,43,1527.71
2024-10-01,132,4,49,8114.66
2024-10-01,132,3,56,3885.64
2024-10-01,162,2,38,1311.76
2024-10-01,162,4,35,5351.73
2024-10-01,162,3,49,3686.65
2024-10-01,198,2,33,1224.82
2024-10-01,198,4,33,4946.76
2024-10-01,198,3,53,3806.63
2024-10-01,206,2,33,1116.76
2024-10-01,206,4,36,5539.8
2024-10-01,206,3,50,3670.66
2024-10-01,216,1,6,39.99
2024-10-01,216,2,80,2291.45
2024-10-01,216,4,4,403.96
2024-10-01,216,3,25,1596.83
2024-10-01,229,2,35,1164.76
2024-10-01,229,4,30,4641.76
2024-10-01,229,3,44,3283.73
2024-11-01,17,2,15,513.89
2024-11-01,17,4,57,10245.61
2024-11-01,17,3,50,3732.61
2024-11-01,18,2,30,1033.76
2024-11-01,18,4,47,7244.68
2024-11-01,18,3,55,3984.66
2024-11-01,25,2,30,1029.73
2024-11-01,25,4,26,3508.84
2024-11-01,25,3,43,3139.67
2024-11-01,28,2,44,1494.73
2024-11-01,28,4,52,8336.58
2024-11-01,28,3,46,3245.67
2024-11-01,32,4,54,17625.59
2024-11-01,32,6,27,34862.79
2024-11-01,32,3,1,78.99
2024-11-01,32,5,31,21681.79
2024-11-01,45,2,1,39.99
2024-11-01,45,4,87,22669.44
2024-11-01,45,3,8,611.95
2024-11-01,45,5,18,12549.87
2024-11-01,51,2,39,1317.71
2024-11-01,51,4,22,2937.9
2024-11-01,51,3,49,3606.7
2024-11-01,58,4,48,16031.69
2024-11-01,58,6,36,54681.75
2024-11-01,58,3,1,76.0
2024-11-01,58,5,41,29285.73
2024-11-01,77,2,2,65.99
2024-11-01,77,4,91,19125.45
2024-11-01,77,3,18,1363.85
2024-11-01,77,5,9,4505.94
2024-11-01,96,2,38,1438.74
2024-11-01,96,4,47,7254.66
2024-11-01,96,3,47,3490.68
2024-11-01,97,2,7,259.93
2024-11-01,97,4,82,16085.41
2024-11-01,97,3,29,2239.83
2024-11-01,104,2,36,1251.73
2024-11-01,104,4,44,6671.67
2024-11-01,104,3,47,3482.62
2024-11-01,132,2,39,1440.69
2024-11-01,132,4,42,6526.75
2024-11-01,132,3,51,3689.67
2024-11-01,162,2,35,1195.72
2024-11-01,162,4,38,5760.7
2024-11-01,162,3,54,3978.59
2024-11-01,198,2,26,786.8
2024-11-01,198,4,31,4984.78
2024-11-01,198,3,51,3643.66
2024-11-01,206,2,40,1370.67
2024-11-01,206,4,47,6867.73
2024-11-01,206,3,44,3076.67
2024-11-01,216,1,3,22.97
2024-11-01,216,2,73,1978.47
2024-11-01,216,4,8,806.93
2024-11-01,216,3,26,1789.83
2024-11-01,229,2,35,1173.76
2024-11-01,229,4,33,5041.76
2024-11-01,229,3,33,2299.78
2024-12-01,17,2,11,399.93
2024-12-01,17,4,53,9497.57
2024-12-01,17,3,38,2810.73
2024-12-01,18,2,45,1629.66
2024-12-01,18,4,39,5552.7
2024-12-01,18,3,51,3722.65
2024-12-01,25,2,30,1041.8
2024-12-01,25,4,37,5624.73
2024-12-01,25,3,43,3036.68
2024-12-01,28,2,41,1536.7
2024-12-01,28,4,43,6190.72
2024-12-01,28,3,51,3655.68
2024-12-01,32,4,48,13958.7
2024-12-01,32,6,17,22932.86
2024-12-01,32,3,1,87.99
2024-12-01,32,5,44,29722.7
2024-12-01,45,2,2,85.99
2024-12-01,45,4,80,19797.37
2024-12-01,45,3,11,902.92
2024-12-01,45,5,18,11854.88
2024-12-01,51,2,38,1159.73
2024-12-01,51,4,32,4237.75
2024-12-01,51,3,54,3781.59
2024-12-01,58,4,47,16351.67
2024-12-01,58,6,42,62157.73
2024-12-01,58,5,52,36232.66
2024-12-01,77,2,3,127.97
2024-12-01,77,4,79,17789.47
2024-12-01,77,3,19,1463.88
2024-12-01,77,5,6,3002.97
2024-12-01,96,2,39,1260.73
2024-12-01,96,4,41,5865.75
2024-12-01,96,3,37,2872.76
2024-12-01,97,4,74,14622.48
2024-12-01,97,3,29,2269.8
2024-12-01,104,2,29,1013.75
2024-12-01,104,4,33,4991.72
2024-12-01,104,3,41,2922.7
2024-12-01,132,2,30,981.82
2024-12-01,132,4,46,7133.67
2024-12-01,132,3,41,3117.71
2024-12-01,162,2,40,1438.73
2024-12-01,162,4,36,5514.78
2024-12-01,162,3,53,3864.65
2024-12-01,198,2,37,1293.67
2024-12-01,198,4,40,5924.69
2024-12-01,198,3,48,3436.67
2024-12-01,206,2,37,1173.73
2024-12-01,206,4,37,5625.76
2024-12-01,206,3,35,2459.73
2024-12-01,216,1,3,26.98
2024-12-01,216,2,81,2247.34
2024-12-01,216,4,10,1008.91
2024-12-01,216,3,26,1744.8
2024-12-01,229,2,34,1109.75
2024-12-01,229,4,46,6472.75
2024-12-01,229,3,35,2461.79
2025-01-01,17,2,24,920.83
2025-01-01,17,4,61,10476.62
2025-01-01,17,3,48,3484.66
2025-01-01,18,2,47,1553.7
2025-01-01,18,4,42,6015.67
2025-01-01,18,3,43,3280.68
2025-01-01,25,2,39,1240.79
2025-01-01,25,4,42,6451.73
2025-01-01,25,3,52,3711.69
2025-01-01,28,2,38,1359.73
2025-01-01,28,4,36,5338.71
2025-01-01,28,3,61,4497.66
2025-01-01,32,4,47,14577.69
2025-01-01,32,6,30,41507.8
2025-01-01,32,5,38,26961.75
2025-01-01,45,2,2,90.98
2025-01-01,45,4,84,21286.41
2025-01-01,45,3,10,796.91
2025-01-01,45,5,17,11559.88
2025-01-01,51,2,46,1462.72
2025-01-01,51,4,25,3425.83
2025-01-01,51,3,39,2703.71
2025-01-01,58,4,36,12700.75
2025-01-01,58,6,25,35166.86
2025-01-01,58,5,46,32280.69
2025-01-01,77,2,2,67.99
2025-01-01,77,4,84,19014.41
2025-01-01,77,3,23,1824.86
2025-01-01,77,5,4,2002.97
2025-01-01,96,2,43,1434.71
2025-01-01,96,4,39,5618.73
2025-01-01,96,3,41,2868.72
2025-01-01,97,2,9,344.93
2025-01-01,97,4,71,15018.46
2025-01-01,97,3,30,2279.79
2025-01-01,104,2,29,1083.79
2025-01-01,104,4,48,7311.64
2025-01-01,104,3,48,3396.71
2025-01-01,132,2,28,1014.8
