date_key,category_key,bucket_key,total_listings,total_revenue
2024-01-01,132,4,34,5021.74
2024-01-01,132,3,46,3383.71
2024-01-01,162,2,26,929.81
2024-01-01,162,4,38,5695.78
2024-01-01,162,3,38,2736.74
2024-01-01,198,2,32,1062.74
2024-01-01,198,4,33,4928.79
2024-01-01,198,3,40,2865.76
2024-01-01,206,2,35,1235.73
2024-01-01,206,4,37,5902.74
2024-01-01,206,3,33,2451.75
2024-01-01,216,1,1,7.99
2024-01-01,216,2,51,1322.65
2024-01-01,216,4,7,703.96
2024-01-01,216,3,23,1607.85
2024-01-01,229,2,26,896.81
2024-01-01,229,4,36,5068.74
2024-01-01,229,3,36,2837.76
2024-02-01,17,2,13,461.88
2024-02-01,17,4,51,8643.64
2024-02-01,17,3,32,2429.79
2024-02-01,18,2,29,1020.83
2024-02-01,18,4,25,3879.81
2024-02-01,18,3,51,3628.65
2024-02-01,25,2,35,1236.78
2024-02-01,25,4,33,4790.76
2024-02-01,25,3,36,2546.76
2024-02-01,28,2,29,1015.81
2024-02-01,28,4,25,3378.81
2024-02-01,28,3,42,3011.68
2024-02-01,32,4,55,17214.58
2024-02-01,32,6,18,22797.84
2024-02-01,32,3,1,94.99
2024-02-01,32,5,43,31046.66
2024-02-01,45,2,1,49.99
2024-02-01,45,4,75,19587.48
2024-02-01,45,3,9,694.95
2024-02-01,45,5,29,19932.82
2024-02-01,51,2,43,1291.72
2024-02-01,51,4,21,2567.9
2024-02-01,51,3,38,2687.71
2024-02-01,58,4,34,11490.73
2024-02-01,58,6,34,51846.76
2024-02-01,58,5,27,19230.81
2024-02-01,77,2,2,63.99
2024-02-01,77,4,74,16965.54
2024-02-01,77,3,21,1654.85
2024-02-01,77,5,6,3004.95
2024-02-01,96,2,21,673.82
2024-02-01,96,4,39,5877.68
2024-02-01,96,3,49,3724.66
2024-02-01,97,2,5,186.96
2024-02-01,97,4,79,17441.44
2024-02-01,97,3,22,1767.86
2024-02-01,104,2,34,1184.73
2024-02-01,104,4,28,4565.79
2024-02-01,104,3,38,2801.77
2024-02-01,132,2,34,1131.76
2024-02-01,132,4,36,5423.75
2024-02-01,132,3,42,2910.71
2024-02-01,162,2,30,1015.75
2024-02-01,162,4,37,5506.8
2024-02-01,162,3,36,2461.72
2024-02-01,198,2,20,668.85
2024-02-01,198,4,35,5156.74
2024-02-01,198,3,36,2592.77
2024-02-01,206,2,25,931.78
2024-02-01,206,4,37,5997.76
2024-02-01,206,3,51,3684.64
2024-02-01,216,1,1,9.99
2024-02-01,216,2,71,1889.52
2024-02-01,216,4,6,604.95
2024-02-01,216,3,19,1293.87
2024-02-01,229,2,37,1206.72
2024-02-01,229,4,34,5593.78
2024-02-01,229,3,27,1944.81
2024-03-01,17,2,18,609.89
2024-03-01,17,4,58,10925.64
2024-03-01,17,3,45,3123.68
2024-03-01,18,2,34,1140.79
2024-03-01,18,4,38,5845.71
2024-03-01,18,3,48,3691.71
2024-03-01,25,2,31,1031.76
2024-03-01,25,4,33,5105.79
2024-03-01,25,3,50,3514.66
2024-03-01,28,2,31,1091.77
2024-03-01,28,4,39,5777.74
2024-03-01,28,3,58,4004.56
2024-03-01,32,4,57,18692.52
2024-03-01,32,6,28,35348.76
2024-03-01,32,3,1,50.0
2024-03-01,32,5,43,30613.76
2024-03-01,45,2,3,130.99
2024-03-01,45,4,98,26182.27
2024-03-01,45,3,7,570.95
2024-03-01,45,5,26,17715.79
2024-03-01,51,2,41,1302.72
2024-03-01,51,4,21,2932.87
2024-03-01,51,3,42,2948.72
2024-03-01,58,4,38,12069.75
2024-03-01,58,6,25,35020.81
2024-03-01,58,5,50,36495.69
2024-03-01,77,2,2,70.98
2024-03-01,77,4,85,18598.43
2024-03-01,77,3,24,1836.83
2024-03-01,77,5,13,6507.92
2024-03-01,96,2,43,1373.72
2024-03-01,96,4,39,5584.72
2024-03-01,96,3,45,3230.69
2024-03-01,97,2,12,461.92
2024-03-01,97,4,85,18832.42
2024-03-01,97,3,28,2166.77
2024-03-01,104,2,22,715.87
2024-03-01,104,4,31,4829.72
2024-03-01,104,3,42,3179.71
2024-03-01,132,2,30,1012.83
2024-03-01,132,4,35,5330.76
2024-03-01,132,3,58,4257.57
2024-03-01,162,2,32,1118.8
2024-03-01,162,4,32,4885.75
2024-03-01,162,3,41,3002.71
2024-03-01,198,2,34,1140.73
2024-03-01,198,4,37,5316.75
2024-03-01,198,3,50,3473.66
2024-03-01,206,2,31,1074.85
2024-03-01,206,4,37,5541.75
2024-03-01,206,3,44,3211.73
2024-03-01,216,1,1,6.99
2024-03-01,216,2,76,2172.47
2024-03-01,216,4,10,1006.93
2024-03-01,216,3,34,2303.74
2024-03-01,229,2,27,939.86
2024-03-01,229,4,39,5647.72
2024-03-01,229,3,36,2716.73
2024-04-01,17,2,12,420.92
2024-04-01,17,4,57,10123.63
2024-04-01,17,3,45,3280.72
2024-04-01,18,2,32,1145.73
2024-04-01,18,4,34,5094.77
2024-04-01,18,3,48,3550.66
2024-04-01,25,2,43,1413.68
2024-04-01,25,4,33,5404.76
2024-04-01,25,3,39,2866.74
2024-04-01,28,2,34,1154.78
2024-04-01,28,4,44,6580.75
2024-04-01,28,3,42,2920.73
2024-04-01,32,4,49,17417.7
2024-04-01,32,6,28,37024.76
2024-04-01,32,3,1,90.99
2024-04-01,32,5,52,36518.68
2024-04-01,45,2,3,102.98
2024-04-01,45,4,88,22302.41
2024-04-01,45,3,9,737.97
2024-04-01,45,5,21,14514.88
2024-04-01,51,2,42,1455.65
2024-04-01,51,4,33,4442.78
2024-04-01,51,3,45,3249.65
2024-04-01,58,4,42,13401.7
2024-04-01,58,6,29,45731.78
2024-04-01,58,5,55,38622.62
2024-04-01,77,2,5,191.96
2024-04-01,77,4,73,14711.47
2024-04-01,77,3,16,1230.88
2024-04-01,77,5,11,5505.94
2024-04-01,96,2,37,1378.69
2024-04-01,96,4,47,7373.6
2024-04-01,96,3,48,3415.64
2024-04-01,97,2,10,389.9
2024-04-01,97,4,80,16848.52
2024-04-01,97,3,34,2527.8
2024-04-01,104,2,41,1389.72
2024-04-01,104,4,48,7598.64
2024-04-01,104,3,48,3457.68
2024-04-01,132,2,34,1204.74
2024-04-01,132,4,51,7857.64
2024-04-01,132,3,47,3348.69
2024-04-01,162,2,32,1057.76
2024-04-01,162,4,49,7450.64
2024-04-01,162,3,39,2794.74
2024-04-01,198,2,38,1371.79
2024-04-01,198,4,42,6643.66
2024-04-01,198,3,53,3876.62
2024-04-01,206,2,33,1165.75
2024-04-01,206,4,38,6024.76
2024-04-01,206,3,47,3466.66
2024-04-01,216,1,2,13.99
2024-04-01,216,2,81,2390.37
2024-04-01,216,4,16,1611.88
2024-04-01,216,3,33,2416.74
2024-04-01,229,2,44,1519.71
2024-04-01,229,4,40,5831.71
2024-04-01,229,3,42,3105.71
2024-05-01,17,2,17,632.86
2024-05-01,17,4,60,10682.55
2024-05-01,17,3,37,2782.74
2024-05-01,18,2,24,868.81
2024-05-01,18,4,57,8688.64
2024-05-01,18,3,62,4382.58
2024-05-01,25,2,29,861.81
2024-05-01,25,4,39,6151.7
2024-05-01,25,3,39,2694.74
2024-05-01,28,2,35,1203.77
2024-05-01,28,4,35,5636.7
2024-05-01,28,3,54,3914.65
2024-05-01,32,4,56,17029.66
2024-05-01,32,6,23,30851.82
2024-05-01,32,3,4,309.98
2024-05-01,32,5,32,23921.78
2024-05-01,45,2,1,48.99
2024-05-01,45,4,83,24927.45
2024-05-01,45,3,6,485.98
2024-05-01,45,5,32,21370.8
2024-05-01,51,2,50,1632.68
2024-05-01,51,4,15,1920.92
2024-05-01,51,3,44,3221.69
2024-05-01,58,4,34,12123.79
2024-05-01,58,6,37,57024.76
2024-05-01,58,3,2,159.98
2024-05-01,58,5,64,46410.57
2024-05-01,77,2,3,128.97
2024-05-01,77,4,98,21755.29
2024-05-01,77,3,21,1499.87
2024-05-01,77,5,1,500.99
2024-05-01,96,2,35,1142.75
2024-05-01,96,4,41,6420.73
2024-05-01,96,3,41,3032.74
2024-05-01,97,2,10,411.92
2024-05-01,97,4,85,19165.37
2024-05-01,97,3,36,2852.76
2024-05-01,104,2,33,1136.75
2024-05-01,104,4,46,6727.67
2024-05-01,104,3,38,2775.72
2024-05-01,132,2,32,1123.78
2024-05-01,132,4,36,5490.76
2024-05-01,132,3,61,4373.58
2024-05-01,162,2,40,1395.72
2024-05-01,162,4,39,6016.7
2024-05-01,162,3,53,3867.65
2024-05-01,198,2,26,881.8
2024-05-01,198,4,40,5871.68
2024-05-01,198,3,40,2772.7
2024-05-01,206,2,41,1351.71
2024-05-01,206,4,56,8708.63
2024-05-01,206,3,35,2479.77
2024-05-01,216,1,5,36.95
2024-05-01,216,2,74,2198.46
2024-05-01,216,4,7,702.97
2024-05-01,216,3,32,2205.8
2024-05-01,229,2,35,1279.75
2024-05-01,229,4,34,4995.79
2024-05-01,229,3,39,2772.74
2024-06-01,17,2,14,568.88
2024-06-01,17,4,57,10744.62
2024-06-01,17,3,40,2982.73
2024-06-01,18,2,38,1215.7
2024-06-01,18,4,39,5862.72
2024-06-01,18,3,36,2604.73
2024-06-01,25,2,34,1118.74
2024-06-01,25,4,39,5612.71
2024-06-01,25,3,42,2948.69
2024-06-01,28,2,31,1136.82
2024-06-01,28,4,39,5839.67
2024-06-01,28,3,48,3370.66
2024-06-01,32,4,71,22922.49
2024-06-01,32,6,26,33734.78
2024-06-01,32,3,1,83.0
2024-06-01,32,5,36,23500.73
2024-06-01,45,2,2,83.98
2024-06-01,45,4,81,20154.38
2024-06-01,45,3,8,601.98
2024-06-01,45,5,23,15426.83
2024-06-01,51,2,52,1830.67
2024-06-01,51,4,18,2442.86
2024-06-01,51,3,40,2855.72
2024-06-01,58,4,45,15041.69
2024-06-01,58,6,27,40175.79
2024-06-01,58,5,48,34247.67
2024-06-01,77,2,6,221.95
2024-06-01,77,4,77,15904.43
2024-06-01,77,3,26,2024.85
2024-06-01,77,5,14,7009.9
2024-06-01,96,2,37,1243.75
2024-06-01,96,4,35,5427.8
2024-06-01,96,3,34,2458.73
2024-06-01,97,2,9,381.93
2024-06-01,97,4,82,18799.46
2024-06-01,97,3,20,1556.86
2024-06-01,104,2,38,1230.73
2024-06-01,104,4,33,5390.76
2024-06-01,104,3,48,3595.66
2024-06-01,132,2,36,1161.71
2024-06-01,132,4,32,4800.74
2024-06-01,132,3,36,2443.74
2024-06-01,162,2,33,1216.76
2024-06-01,162,4,43,6038.7
2024-06-01,162,3,46,3501.6
2024-06-01,198,2,33,1128.75
2024-06-01,198,4,40,6210.69
2024-06-01,198,3,43,3170.72
2024-06-01,206,2,37,1230.76
2024-06-01,206,4,38,5749.73
2024-06-01,206,3,52,3883.57
2024-06-01,216,1,6,53.95
2024-06-01,216,2,75,2262.49
2024-06-01,216,4,7,705.94
2024-06-01,216,3,29,1831.87
2024-06-01,229,2,39,1303.72
2024-06-01,229,4,38,5276.75
2024-06-01,229,3,46,3266.7
2024-07-01,17,2,21,705.88
2024-07-01,17,4,70,12780.47
2024-07-01,17,3,51,3732.62
2024-07-01,18,2,31,1028.78
2024-07-01,18,4,35,5107.79
2024-07-01,18,3,41,3033.73
2024-07-01,25,2,33,1050.8
2024-07-01,25,4,40,6180.76
2024-07-01,25,3,42,3328.66
2024-07-01,28,2,48,1604.64
2024-07-01,28,4,42,5986.7
2024-07-01,28,3,43,3067.71
2024-07-01,32,4,53,16459.63
2024-07-01,32,6,17,22390.89
2024-07-01,32,3,2,143.98
2024-07-01,32,5,47,34133.65
2024-07-01,45,2,1,42.99
2024-07-01,45,4,92,24453.36
2024-07-01,45,3,11,962.89
2024-07-01,45,5,16,11558.89
2024-07-01,51,2,59,1943.62
2024-07-01,51,4,30,4014.79
2024-07-01,51,3,46,3299.7
2024-07-01,58,4,35,11746.75
2024-07-01,58,6,50,72077.62
2024-07-01,58,5,41,29096.72
2024-07-01,77,2,2,66.98
2024-07-01,77,4,90,19308.29
2024-07-01,77,3,17,1342.85
2024-07-01,77,5,8,4004.95
2024-07-01,96,2,30,1040.81
2024-07-01,96,4,40,6199.67
2024-07-01,96,3,41,2839.72
2024-07-01,97,2,11,376.92
2024-07-01,97,4,92,19947.33
2024-07-01,97,3,28,2147.78
2024-07-01,104,2,46,1630.67
2024-07-01,104,4,46,7139.64
2024-07-01,104,3,46,3279.72
2024-07-01,132,2,32,1048.76
2024-07-01,132,4,39,6153.7
2024-07-01,132,3,52,3748.66
2024-07-01,162,2,43,1518.69
2024-07-01,162,4,47,6888.7
2024-07-01,162,3,57,4167.6
2024-07-01,198,2,30,1030.79
2024-07-01,198,4,32,4472.71
2024-07-01,198,3,39,2751.74
2024-07-01,206,2,45,1491.63
2024-07-01,206,4,41,6105.72
2024-07-01,206,3,45,3196.63
2024-07-01,216,1,4,33.97
2024-07-01,216,2,95,2604.36
2024-07-01,216,4,11,1105.94
2024-07-01,216,3,29,2029.83
2024-07-01,229,2,41,1454.74
2024-07-01,229,4,47,7305.65
2024-07-01,229,3,43,3008.68
2024-08-01,17,2,23,822.84
2024-08-01,17,4,81,14426.44
2024-08-01,17,3,45,3291.69
2024-08-01,18,2,32,1125.76
2024-08-01,18,4,41,6382.72
2024-08-01,18,3,61,4426.65
2024-08-01,25,2,35,1158.76
2024-08-01,25,4,46,7208.65
2024-08-01,25,3,51,3673.62
2024-08-01,28,2,37,1247.72
2024-08-01,28,4,42,6035.67
2024-08-01,28,3,45,3313.65
2024-08-01,32,4,52,17058.58
2024-08-01,32,6,24,31956.85
2024-08-01,32,3,1,97.99
2024-08-01,32,5,38,26590.67
2024-08-01,45,4,77,19396.47
2024-08-01,45,3,8,653.95
2024-08-01,45,5,24,16589.82
2024-08-01,51,2,51,1771.68
2024-08-01,51,4,21,2807.86
2024-08-01,51,3,51,3736.65
2024-08-01,58,4,29,10045.84
2024-08-01,58,6,31,46937.75
2024-08-01,58,5,45,30926.72
2024-08-01,77,2,2,75.98
2024-08-01,77,4,83,17148.48
2024-08-01,77,3,19,1510.86
2024-08-01,77,5,7,3504.95
2024-08-01,96,2,33,1209.79
2024-08-01,96,4,46,7000.7
2024-08-01,96,3,41,2957.69
2024-08-01,97,2,9,337.94
2024-08-01,97,4,93,20310.3
2024-08-01,97,3,34,2686.79
2024-08-01,104,2,35,1217.74
2024-08-01,104,4,44,6909.69
2024-08-01,104,3,34,2419.79
2024-08-01,132,2,37,1177.74
2024-08-01,132,4,33,4869.78
2024-08-01,132,3,62,4318.59
2024-08-01,162,2,43,1349.68
2024-08-01,162,4,44,6300.74
2024-08-01,162,3,53,3905.61
2024-08-01,198,2,32,1092.78
2024-08-01,198,4,36,5545.72
2024-08-01,198,3,47,3451.68
2024-08-01,206,2,35,1182.75
2024-08-01,206,4,35,5079.78
2024-08-01,206,3,45,3386.68
2024-08-01,216,1,7,55.95
2024-08-01,216,2,72,2113.47
2024-08-01,216,4,9,904.95
2024-08-01,216,3,24,1691.81
2024-08-01,229,2,30,1047.79
2024-08-01,229,4,39,5925.7
2024-08-01,229,3,56,4233.63
2024-09-01,17,2,14,535.89
2024-09-01,17,4,56,9919.59
2024-09-01,17,3,40,2973.72
2024-09-01,18,2,38,1274.71
2024-09-01,18,4,47,6607.65
2024-09-01,18,3,33,2305.8
2024-09-01,25,2,40,1441.76
2024-09-01,25,4,44,6377.64
2024-09-01,25,3,27,1859.85
2024-09-01,28,2,29,993.84
2024-09-01,28,4,37,5367.76
2024-09-01,28,3,47,3313.63
2024-09-01,32,4,53,18782.6
2024-09-01,32,6,21,26860.91
2024-09-01,32,3,2,182.98
2024-09-01,32,5,41,29409.74
2024-09-01,45,2,2,88.98
2024-09-01,45,4,90,23987.37
2024-09-01,45,3,11,875.9
2024-09-01,45,5,25,16615.8
2024-09-01,51,2,53,1783.56
2024-09-01,51,4,26,3244.78
2024-09-01,51,3,49,3491.65
2024-09-01,58,4,40,13363.73
2024-09-01,58,6,39,57922.69
2024-09-01,58,3,1,93.99
2024-09-01,58,5,35,25534.78
2024-09-01,77,2,3,137.99
2024-09-01,77,4,81,18956.36
2024-09-01,77,3,16,1265.9
2024-09-01,77,5,14,7010.89
2024-09-01,96,2,36,1159.8
2024-09-01,96,4,38,5374.78
2024-09-01,96,3,43,3173.68
2024-09-01,97,2,8,287.92
2024-09-01,97,4,80,17135.43
2024-09-01,97,3,25,1970.84
2024-09-01,104,2,42,1418.71
2024-09-01,104,4,45,6943.69
2024-09-01,104,3,50,3801.65
2024-09-01,132,2,30,1118.8
2024-09-01,132,4,44,6681.74
2024-09-01,132,3,29,2115.75
2024-09-01,162,2,33,1114.78
2024-09-01,162,4,47,6708.68
2024-09-01,162,3,46,3192.75
2024-09-01,198,2,32,1051.85
2024-09-01,198,4,50,7544.63
2024-09-01,198,3,45,3223.61
2024-09-01,206,2,43,1474.72
2024-09-01,206,4,45,7050.69
2024-09-01,206,3,51,3457.64
2024-09-01,216,1,5,36.95
2024-09-01,216,2,69,2187.53
2024-09-01,216,4,19,1909.9
2024-09-01,216,3,32,2214.78
2024-09-01,229,2,38,1296.71
2024-09-01,229,4,37,5962.74
2024-09-01,229,3,49,3549.65
2024-10-01,17,2,21,755.85
2024-10-01,17,4,53,10152.61
2024-10-01,17,3,45,3390.65
2024-10-01,18,2,43,1392.67
2024-10-01,18,4,30,4388.78
2024-10-01,18,3,40,3091.72
2024-10-01,25,2,34,1243.74
2024-10-01,25,4,26,4241.79
2024-10-01,25,3,36,2511.74
2024-10-01,28,2,38,1282.78
2024-10-01,28,4,43,6547.7
2024-10-01,28,3,33,2397.74
2024-10-01,32,4,54,16072.6
2024-10-01,32,6,13,16629.91
2024-10-01,32,5,38,26722.72
2024-10-01,45,2,1,38.0
2024-10-01,45,4,87,23737.41
2024-10-01,45,3,6,499.96
2024-10-01,45,5,18,11577.87
2024-10-01,51,2,55,1728.66
2024-10-01,51,4,17,2264.9
2024-10-01,51,3,50,3546.64
2024-10-01,58,4,37,13157.79
2024-10-01,58,6,30,45476.79
2024-10-01,58,3,1,68.0
2024-10-01,58,5,46,33478.67
2024-10-01,77,2,9,373.96
2024-10-01,77,4,85,18112.33
2024-10-01,77,3,18,1464.86
2024-10-01,77,5,9,4503.96
2024-10-01,96,2,28,993.81
2024-10-01,96,4,33,5176.79
2024-10-01,96,3,49,3707.63
2024-10-01,97,2,10,384.94
2024-10-01,97,4,65,12209.57
2024-10-01,97,3,29,2157.81
2024-10-01,104,2,40,1394.75
2024-10-01,104,4,35,5323.77
2024-10-01,104,3,49,3681.66
2024-10-01,132,2,36,1150.71
2024-10-01,132,4,28,4294.81
2024-10-01,132,3,42,3211.69
2024-10-01,162,2,29,1016.79
2024-10-01,162,4,48,7660.65
2024-10-01,162,3,56,4099.58
2024-10-01,198,2,42,1398.7
2024-10-01,198,4,38,5977.79
2024-10-01,198,3,34,2478.78
2024-10-01,206,2,33,1114.8
2024-10-01,206,4,33,4693.76
2024-10-01,206,3,38,2755.72
2024-10-01,216,1,5,38.98
2024-10-01,216,2,65,1799.55
2024-10-01,216,4,12,1209.9
2024-10-01,216,3,24,1745.85
2024-10-01,229,2,28,1005.84
2024-10-01,229,4,31,5257.82
2024-10-01,229,3,43,3085.73
2024-11-01,17,2,15,582.9
2024-11-01,17,4,44,7892.73
2024-11-01,17,3,34,2441.72
2024-11-01,18,2,25,894.83
2024-11-01,18,4,33,4795.77
2024-11-01,18,3,40,3075.67
2024-11-01,25,2,31,1066.8
2024-11-01,25,4,38,5736.79
2024-11-01,25,3,57,4069.67
2024-11-01,28,2,25,799.82
2024-11-01,28,4,40,6087.76
2024-11-01,28,3,40,2921.74
2024-11-01,32,4,58,18289.62
2024-11-01,32,6,15,19350.87
2024-11-01,32,3,2,177.98
2024-11-01,32,5,31,21375.79
2024-11-01,45,4,81,20943.39
2024-11-01,45,3,10,767.93
2024-11-01,45,5,21,13997.86
2024-11-01,51,2,47,1506.68
2024-11-01,51,4,21,2843.81
2024-11-01,51,3,35,2489.75
2024-11-01,58,4,24,7483.81
2024-11-01,58,6,27,40774.81
2024-11-01,58,5,37,28263.72
2024-11-01,77,2,5,210.97
2024-11-01,77,4,85,18517.44
2024-11-01,77,3,25,1904.79
2024-11-01,77,5,5,2503.96
2024-11-01,96,2,20,727.84
2024-11-01,96,4,42,6374.7
2024-11-01,96,3,40,3017.71
2024-11-01,97,2,7,280.95
2024-11-01,97,4,89,18152.42
2024-11-01,97,3,36,2841.75
2024-11-01,104,2,28,910.79
2024-11-01,104,4,31,4540.78
2024-11-01,104,3,37,2562.74
2024-11-01,132,2,31,1114.78
2024-11-01,132,4,25,3773.79
2024-11-01,132,3,32,2348.82
2024-11-01,162,2,20,732.87
2024-11-01,162,4,39,6512.72
2024-11-01,162,3,45,3389.64
2024-11-01,198,2,31,963.81
2024-11-01,198,4,34,5073.74
2024-11-01,198,3,51,3765.64
2024-11-01,206,2,30,1102.77
2024-11-01,206,4,25,3769.8
2024-11-01,206,3,37,2756.76
2024-11-01,216,1,1,5.99
2024-11-01,216,2,75,2098.44
2024-11-01,216,4,8,806.93
2024-11-01,216,3,37,2646.8
2024-11-01,229,2,27,968.78
2024-11-01,229,4,39,5641.76
2024-11-01,229,3,37,2690.71
2024-12-01,17,2,16,595.89
2024-12-01,17,4,60,11297.6
2024-12-01,17,3,30,2212.76
2024-12-01,18,2,31,1076.78
2024-12-01,18,4,35,5546.76
2024-12-01,18,3,41,2949.68
2024-12-01,25,2,22,696.87
2024-12-01,25,4,36,5464.71
2024-12-01,25,3,42,2982.68
2024-12-01,28,2,42,1444.78
2024-12-01,28,4,44,6813.66
2024-12-01,28,3,42,3003.7
2024-12-01,32,4,55,16822.59
2024-12-01,32,6,19,25733.87
2024-12-01,32,5,52,37693.66
2024-12-01,45,2,1,44.99
2024-12-01,45,4,76,20826.4
2024-12-01,45,3,9,705.93
2024-12-01,45,5,22,14479.89
2024-12-01,51,2,54,1681.65
2024-12-01,51,4,30,4040.8
2024-12-01,51,3,35,2419.75
2024-12-01,58,4,37,12834.72
2024-12-01,58,6,25,42687.82
2024-12-01,58,5,39,27235.75
2024-12-01,77,2,1,28.0
2024-12-01,77,4,88,20141.46
2024-12-01,77,3,21,1626.83
2024-12-01,77,5,13,6510.89
2024-12-01,96,2,33,1225.78
2024-12-01,96,4,24,3290.86
2024-12-01,96,3,41,3116.78
2024-12-01,97,2,8,328.96
2024-12-01,97,4,74,15833.5
2024-12-01,97,3,21,1532.83
2024-12-01,104,2,36,1332.79
2024-12-01,104,4,38,5715.69
2024-12-01,104,3,39,2819.69
2024-12-01,132,2,42,1502.72
2024-12-01,132,4,41,6341.73
2024-12-01,132,3,41,2981.73
2024-12-01,162,2,38,1319.71
2024-12-01,162,4,40,6051.7
2024-12-01,162,3,49,3568.65
2024-12-01,198,2,25,916.8
2024-12-01,198,4,37,5694.77
2024-12-01,198,3,48,3364.68
2024-12-01,206,2,30,955.82
2024-12-01,206,4,32,4678.75
2024-12-01,206,3,43,3301.76
2024-12-01,216,1,3,26.97
2024-12-01,216,2,62,1684.58
2024-12-01,216,4,7,706.93
2024-12-01,216,3,29,2056.77
2024-12-01,229,2,30,1032.8
2024-12-01,229,4,39,5964.78
2024-12-01,229,3,44,3069.72
2025-01-01,17,2,19,706.89
2025-01-01,17,4,44,8335.76
2025-01-01,17,3,33,2556.73
2025-01-01,18,2,29,970.84
2025-01-01,18,4,41,5968.69
2025-01-01,18,3,48,3336.62
2025-01-01,25,2,30,1129.78
2025-01-01,25,4,40,6210.73
2025-01-01,25,3,38,2794.71
2025-01-01,28,2,25,877.82
2025-01-01,28,4,39,5577.74
2025-01-01,28,3,35,2472.73
2025-01-01,32,4,49,16799.63
2025-01-01,32,6,21,26115.84
2025-01-01,32,3,5,424.96
2025-01-01,32,5,34,23892.75
2025-01-01,45,4,71,18446.48
2025-01-01,45,3,8,649.93
2025-01-01,45,5,22,14487.84
2025-01-01,51,2,49,1582.63
2025-01-01,51,4,20,2593.85
2025-01-01,51,3,47,3418.71
2025-01-01,58,4,44,14598.67
2025-01-01,58,6,26,39403.85
2025-01-01,58,5,49,36168.61
2025-01-01,77,2,1,36.0
2025-01-01,77,4,69,14682.53
2025-01-01,77,3,16,1272.89
2025-01-01,77,5,7,3504.95
2025-01-01,96,2,20,706.83
2025-01-01,96,4,38,5998.68
2025-01-01,96,3,55,3916.59
2025-01-01,97,2,7,285.95
2025-01-01,97,4,63,13557.67
2025-01-01,97,3,25,1891.8
2025-01-01,104,2,31,1024.83
