date_key,category_key,seller_name,total_listings,total_revenue
2023-12-01,18,souk_online,1,31.99
2023-12-01,25,seller_ma_002,2,136.98
2023-12-01,25,seller_ma_004,1,22.99
2023-12-01,25,seller_ma_005,1,168.0
2023-12-01,25,seller_ma_013,1,41.0
2023-12-01,25,seller_ma_018,1,161.0
2023-12-01,25,seller_ma_028,1,130.99
2023-12-01,25,seller_ma_033,1,200.0
2023-12-01,25,seller_ma_050,1,100.99
2023-12-01,25,seller_ma_061,1,20.0
2023-12-01,25,seller_ma_071,1,76.99
2023-12-01,25,seller_ma_076,1,28.99
2023-12-01,25,seller_ma_088,1,55.99
2023-12-01,25,seller_ma_089,1,200.0
2023-12-01,25,seller_ma_094,1,31.0
2023-12-01,25,seller_ma_108,1,200.99
2023-12-01,25,seller_ma_125,1,173.99
2023-12-01,25,seller_ma_135,1,37.99
2023-12-01,25,seller_ma_137,1,28.0
2023-12-01,25,seller_ma_149,1,67.99
2023-12-01,25,seller_ma_161,1,171.99
2023-12-01,25,seller_ma_174,1,35.99
2023-12-01,25,seller_ma_177,1,26.0
2023-12-01,25,seller_ma_178,1,51.99
2023-12-01,25,seller_ma_181,1,48.99
2023-12-01,25,seller_ma_182,1,55.0
2023-12-01,25,seller_ma_185,1,75.0
2023-12-01,25,seller_ma_187,1,11.99
2023-12-01,25,seller_ma_191,1,35.99
2023-12-01,25,seller_ma_199,1,44.99
2023-12-01,28,medina_shop,1,200.99
2023-12-01,28,seller_ma_001,1,40.0
2023-12-01,28,seller_ma_020,1,150.99
2023-12-01,28,seller_ma_023,1,69.99
2023-12-01,28,seller_ma_033,1,42.0
2023-12-01,28,seller_ma_041,1,93.99
2023-12-01,28,seller_ma_057,1,154.99
2023-12-01,28,seller_ma_067,2,93.98
2023-12-01,28,seller_ma_070,1,15.0
2023-12-01,28,seller_ma_075,1,200.0
2023-12-01,28,seller_ma_116,1,140.99
2023-12-01,28,seller_ma_119,1,61.99
2023-12-01,28,seller_ma_122,1,151.0
2023-12-01,28,seller_ma_123,1,43.99
2023-12-01,28,seller_ma_125,1,124.0
2023-12-01,28,seller_ma_133,1,89.99
2023-12-01,28,seller_ma_165,1,183.99
2023-12-01,28,seller_ma_173,1,56.99
2023-12-01,28,seller_ma_194,1,168.0
2023-12-01,28,tanger_shop,1,63.0
2023-12-01,32,seller_ma_015,1,114.0
2023-12-01,32,seller_ma_027,1,1500.99
2023-12-01,32,seller_ma_034,1,100.99
2023-12-01,32,seller_ma_047,1,172.99
2023-12-01,32,seller_ma_048,1,824.99
2023-12-01,32,seller_ma_051,1,950.99
2023-12-01,32,seller_ma_055,1,121.99
2023-12-01,32,seller_ma_063,1,352.99
2023-12-01,32,seller_ma_070,1,211.0
2023-12-01,32,seller_ma_074,1,350.99
2023-12-01,32,seller_ma_075,1,194.99
2023-12-01,32,seller_ma_087,1,337.99
2023-12-01,32,seller_ma_091,1,780.0
2023-12-01,32,seller_ma_092,1,348.99
2023-12-01,32,seller_ma_108,1,262.99
2023-12-01,32,seller_ma_111,1,360.99
2023-12-01,32,seller_ma_113,1,580.99
2023-12-01,32,seller_ma_115,1,556.99
2023-12-01,32,seller_ma_135,2,1945.98
2023-12-01,32,seller_ma_145,1,183.99
2023-12-01,32,seller_ma_148,1,1035.99
2023-12-01,32,seller_ma_151,1,1172.0
2023-12-01,32,seller_ma_154,1,356.0
2023-12-01,32,seller_ma_155,1,171.99
2023-12-01,32,seller_ma_162,1,862.99
2023-12-01,32,seller_ma_163,1,1055.99
2023-12-01,32,seller_ma_165,1,1500.99
2023-12-01,32,seller_ma_196,1,295.0
2023-12-01,32,seller_ma_197,1,540.99
2023-12-01,32,seller_ma_199,1,606.0
2023-12-01,45,medina_shop,1,614.0
2023-12-01,45,seller_ma_007,1,557.0
2023-12-01,45,seller_ma_009,1,397.99
2023-12-01,45,seller_ma_010,1,110.0
2023-12-01,45,seller_ma_017,1,72.0
2023-12-01,45,seller_ma_024,2,636.99
2023-12-01,45,seller_ma_029,1,693.0
2023-12-01,45,seller_ma_033,1,291.0
2023-12-01,45,seller_ma_036,1,374.0
2023-12-01,45,seller_ma_039,1,305.99
2023-12-01,45,seller_ma_040,1,215.99
2023-12-01,45,seller_ma_051,1,781.0
2023-12-01,45,seller_ma_059,1,172.99
2023-12-01,45,seller_ma_069,2,514.99
2023-12-01,45,seller_ma_074,2,1562.99
2023-12-01,45,seller_ma_076,1,336.0
2023-12-01,45,seller_ma_084,1,356.99
2023-12-01,45,seller_ma_091,1,329.99
2023-12-01,45,seller_ma_093,1,263.0
2023-12-01,45,seller_ma_109,1,800.0
2023-12-01,45,seller_ma_110,1,163.99
2023-12-01,45,seller_ma_132,1,559.99
2023-12-01,45,seller_ma_151,1,310.0
2023-12-01,45,seller_ma_153,1,554.99
2023-12-01,45,seller_ma_169,1,335.99
2023-12-01,45,seller_ma_171,2,344.98
2023-12-01,45,seller_ma_172,1,171.99
2023-12-01,45,seller_ma_182,1,148.99
2023-12-01,45,seller_ma_186,1,107.99
2023-12-01,45,seller_ma_197,1,698.0
2023-12-01,45,seller_ma_200,1,367.0
2023-12-01,51,seller_ma_011,2,47.99
2023-12-01,51,seller_ma_017,2,108.99
2023-12-01,51,seller_ma_021,1,57.0
2023-12-01,51,seller_ma_025,1,25.99
2023-12-01,51,seller_ma_033,1,76.99
2023-12-01,51,seller_ma_047,1,13.99
2023-12-01,51,seller_ma_048,1,42.0
2023-12-01,51,seller_ma_063,1,68.0
2023-12-01,51,seller_ma_070,1,66.0
2023-12-01,51,seller_ma_073,1,79.99
2023-12-01,51,seller_ma_079,1,140.99
2023-12-01,51,seller_ma_085,1,97.99
2023-12-01,51,seller_ma_107,1,72.0
2023-12-01,51,seller_ma_117,2,111.98
2023-12-01,51,seller_ma_125,1,91.99
2023-12-01,51,seller_ma_127,1,24.0
2023-12-01,51,seller_ma_137,1,32.99
2023-12-01,51,seller_ma_150,1,150.99
2023-12-01,51,seller_ma_160,1,129.0
2023-12-01,51,seller_ma_180,1,34.99
2023-12-01,51,seller_ma_188,1,46.99
2023-12-01,51,seller_ma_199,1,44.99
2023-12-01,51,seller_ma_200,1,97.99
2023-12-01,58,seller_ma_009,1,578.99
2023-12-01,58,seller_ma_011,1,408.0
2023-12-01,58,seller_ma_023,1,328.99
2023-12-01,58,seller_ma_055,1,2000.99
2023-12-01,58,seller_ma_070,1,894.99
2023-12-01,58,seller_ma_080,1,676.0
2023-12-01,58,seller_ma_084,1,1748.99
2023-12-01,58,seller_ma_088,1,577.99
2023-12-01,58,seller_ma_104,1,1396.99
2023-12-01,58,seller_ma_112,1,397.99
2023-12-01,58,seller_ma_114,1,904.0
2023-12-01,58,seller_ma_124,1,306.99
2023-12-01,58,seller_ma_126,1,887.0
2023-12-01,58,seller_ma_130,1,751.99
2023-12-01,58,seller_ma_138,1,541.99
2023-12-01,58,seller_ma_140,1,647.99
2023-12-01,58,seller_ma_141,1,271.99
2023-12-01,58,seller_ma_142,1,2000.99
2023-12-01,58,seller_ma_146,1,2000.99
2023-12-01,58,seller_ma_159,1,1090.99
2023-12-01,58,seller_ma_168,1,356.0
2023-12-01,58,seller_ma_173,1,1372.99
2023-12-01,58,seller_ma_174,1,2000.99
2023-12-01,58,seller_ma_185,1,348.0
2023-12-01,58,seller_ma_190,1,476.99
2023-12-01,58,seller_ma_195,1,555.99
2023-12-01,58,seller_ma_197,1,1114.99
2023-12-01,58,seller_ma_199,1,301.0
2023-12-01,77,seller_ma_001,1,133.0
2023-12-01,77,seller_ma_006,1,83.99
2023-12-01,77,seller_ma_017,1,184.99
2023-12-01,77,seller_ma_021,1,226.99
2023-12-01,77,seller_ma_036,1,38.0
2023-12-01,77,seller_ma_043,1,198.99
2023-12-01,77,seller_ma_046,1,74.99
2023-12-01,77,seller_ma_056,1,98.0
2023-12-01,77,seller_ma_059,1,159.0
2023-12-01,77,seller_ma_066,1,203.99
2023-12-01,77,seller_ma_073,1,90.0
2023-12-01,77,seller_ma_078,1,41.0
2023-12-01,77,seller_ma_081,1,74.0
2023-12-01,77,seller_ma_083,1,211.99
2023-12-01,77,seller_ma_085,1,376.99
2023-12-01,77,seller_ma_106,1,192.0
2023-12-01,77,seller_ma_109,1,500.99
2023-12-01,77,seller_ma_118,1,184.0
2023-12-01,77,seller_ma_119,1,151.99
2023-12-01,77,seller_ma_128,1,80.0
2023-12-01,77,seller_ma_132,1,296.0
2023-12-01,77,seller_ma_153,1,251.99
2023-12-01,77,seller_ma_162,1,231.99
2023-12-01,77,seller_ma_167,1,42.99
2023-12-01,77,seller_ma_168,1,166.0
2023-12-01,77,seller_ma_180,1,253.0
2023-12-01,77,seller_ma_184,1,172.99
2023-12-01,77,seller_ma_195,1,176.99
2023-12-01,77,seller_ma_197,1,348.99
2023-12-01,77,seller_ma_199,1,324.99
2023-12-01,96,maghreb_outlet,1,41.99
2023-12-01,96,seller_ma_017,1,60.99
2023-12-01,96,seller_ma_028,1,110.99
2023-12-01,96,seller_ma_031,1,66.99
2023-12-01,96,seller_ma_033,1,13.99
2023-12-01,96,seller_ma_041,1,61.99
2023-12-01,96,seller_ma_052,1,33.0
2023-12-01,96,seller_ma_064,1,173.99
2023-12-01,96,seller_ma_068,1,61.99
2023-12-01,96,seller_ma_078,1,86.0
2023-12-01,96,seller_ma_081,1,45.99
2023-12-01,96,seller_ma_091,1,141.99
2023-12-01,96,seller_ma_092,3,178.98
2023-12-01,96,seller_ma_103,2,251.98
2023-12-01,96,seller_ma_110,1,175.0
2023-12-01,96,seller_ma_112,1,23.99
2023-12-01,96,seller_ma_116,1,117.0
2023-12-01,96,seller_ma_117,1,48.99
2023-12-01,96,seller_ma_121,1,63.99
2023-12-01,96,seller_ma_129,1,33.99
2023-12-01,96,seller_ma_143,1,66.99
2023-12-01,96,seller_ma_152,1,84.99
2023-12-01,96,seller_ma_153,1,123.99
2023-12-01,96,seller_ma_165,1,200.99
2023-12-01,97,maghreb_outlet,1,74.99
2023-12-01,97,seller_ma_004,2,538.99
2023-12-01,97,seller_ma_012,1,259.0
2023-12-01,97,seller_ma_022,1,90.99
2023-12-01,97,seller_ma_024,1,194.99
2023-12-01,97,seller_ma_030,1,163.99
2023-12-01,97,seller_ma_048,1,29.99
2023-12-01,97,seller_ma_051,1,109.99
2023-12-01,97,seller_ma_057,1,400.0
2023-12-01,97,seller_ma_060,1,149.0
2023-12-01,97,seller_ma_062,1,227.99
2023-12-01,97,seller_ma_069,1,64.99
2023-12-01,97,seller_ma_076,2,479.99
2023-12-01,97,seller_ma_079,2,273.98
2023-12-01,97,seller_ma_080,1,106.99
2023-12-01,97,seller_ma_084,1,137.99
2023-12-01,97,seller_ma_085,1,399.99
2023-12-01,97,seller_ma_094,1,171.99
2023-12-01,97,seller_ma_097,1,239.0
2023-12-01,97,seller_ma_101,1,116.99
2023-12-01,97,seller_ma_103,1,41.99
2023-12-01,97,seller_ma_104,1,287.0
2023-12-01,97,seller_ma_118,1,89.99
2023-12-01,97,seller_ma_157,1,52.99
2023-12-01,97,seller_ma_158,1,64.0
2023-12-01,97,seller_ma_162,1,129.99
2023-12-01,97,seller_ma_172,2,454.99
2023-12-01,97,seller_ma_180,1,179.99
2023-12-01,97,seller_ma_187,1,43.99
2023-12-01,97,seller_ma_195,1,97.99
2023-12-01,97,tanger_shop,1,400.99
2023-12-01,104,atlas_trading,2,267.98
2023-12-01,104,casablanca_tech,1,200.99
2023-12-01,104,sahara_electronics,1,148.0
2023-12-01,104,seller_ma_004,1,48.0
2023-12-01,104,seller_ma_006,1,200.0
2023-12-01,104,seller_ma_010,1,149.99
2023-12-01,104,seller_ma_017,1,84.0
2023-12-01,104,seller_ma_024,1,44.99
2023-12-01,104,seller_ma_034,1,65.99
2023-12-01,104,seller_ma_037,1,197.99
2023-12-01,104,seller_ma_067,1,83.0
2023-12-01,104,seller_ma_072,1,121.0
2023-12-01,104,seller_ma_083,1,67.99
2023-12-01,104,seller_ma_084,1,200.99
2023-12-01,104,seller_ma_100,1,43.99
2023-12-01,104,seller_ma_102,1,50.99
2023-12-01,104,seller_ma_103,1,61.99
2023-12-01,104,seller_ma_104,1,32.99
2023-12-01,104,seller_ma_111,1,113.0
2023-12-01,104,seller_ma_128,1,43.0
2023-12-01,104,seller_ma_140,1,78.99
2023-12-01,104,seller_ma_150,1,37.99
2023-12-01,104,seller_ma_153,1,70.99
2023-12-01,104,seller_ma_161,2,120.98
2023-12-01,104,seller_ma_167,1,58.0
2023-12-01,104,seller_ma_177,2,190.98
2023-12-01,104,seller_ma_179,1,47.99
2023-12-01,104,seller_ma_181,2,121.98
2023-12-01,104,seller_ma_185,1,54.99
2023-12-01,104,seller_ma_188,1,61.99
2023-12-01,104,seller_ma_190,1,76.0
2023-12-01,132,atlas_trading,2,222.99
2023-12-01,132,seller_ma_004,1,50.0
2023-12-01,132,seller_ma_006,1,50.99
2023-12-01,132,seller_ma_007,2,271.98
2023-12-01,132,seller_ma_011,1,37.0
2023-12-01,132,seller_ma_015,1,24.0
2023-12-01,132,seller_ma_016,1,29.99
2023-12-01,132,seller_ma_023,1,20.0
2023-12-01,132,seller_ma_027,1,184.99
2023-12-01,132,seller_ma_030,3,366.97
2023-12-01,132,seller_ma_033,1,37.99
2023-12-01,132,seller_ma_034,1,39.99
2023-12-01,132,seller_ma_046,1,73.99
2023-12-01,132,seller_ma_056,1,200.0
2023-12-01,132,seller_ma_062,1,108.0
2023-12-01,132,seller_ma_072,1,82.0
2023-12-01,132,seller_ma_077,1,200.99
2023-12-01,132,seller_ma_102,1,34.0
2023-12-01,132,seller_ma_110,2,133.0
2023-12-01,132,seller_ma_114,1,60.0
2023-12-01,132,seller_ma_118,1,105.99
2023-12-01,132,seller_ma_119,1,18.99
2023-12-01,132,seller_ma_131,1,42.0
2023-12-01,132,seller_ma_134,1,146.99
2023-12-01,132,seller_ma_137,1,65.99
2023-12-01,132,seller_ma_141,1,11.0
2023-12-01,132,seller_ma_149,1,34.99
2023-12-01,132,seller_ma_157,1,55.99
2023-12-01,132,seller_ma_178,1,43.99
2023-12-01,132,seller_ma_184,1,192.99
2023-12-01,132,seller_ma_188,1,156.0
2023-12-01,132,seller_ma_189,1,25.99
2023-12-01,132,seller_ma_190,2,214.99
2023-12-01,132,seller_ma_194,1,200.99
2023-12-01,132,seller_ma_195,1,85.99
2023-12-01,132,souk_online,1,188.99
2023-12-01,162,seller_ma_009,1,147.99
2023-12-01,162,seller_ma_013,1,89.99
2023-12-01,162,seller_ma_031,1,97.99
2023-12-01,162,seller_ma_033,1,99.99
2023-12-01,162,seller_ma_040,1,108.99
2023-12-01,162,seller_ma_046,1,100.0
2023-12-01,162,seller_ma_060,1,41.99
2023-12-01,162,seller_ma_065,1,62.0
2023-12-01,162,seller_ma_067,1,150.0
2023-12-01,162,seller_ma_075,1,61.99
2023-12-01,162,seller_ma_087,1,21.0
2023-12-01,162,seller_ma_088,2,270.99
2023-12-01,162,seller_ma_112,1,97.0
2023-12-01,162,seller_ma_122,1,133.0
2023-12-01,162,seller_ma_125,1,57.99
2023-12-01,162,seller_ma_138,1,200.0
2023-12-01,162,seller_ma_142,1,45.0
2023-12-01,162,seller_ma_157,1,200.0
2023-12-01,162,seller_ma_167,1,57.99
2023-12-01,162,seller_ma_191,1,68.0
2023-12-01,162,tanger_shop,1,83.99
2023-12-01,198,seller_ma_002,1,30.0
2023-12-01,198,seller_ma_009,1,56.99
2023-12-01,198,seller_ma_015,1,86.99
2023-12-01,198,seller_ma_019,1,22.99
2023-12-01,198,seller_ma_028,1,151.99
2023-12-01,198,seller_ma_045,1,200.99
2023-12-01,198,seller_ma_049,1,147.0
2023-12-01,198,seller_ma_050,1,34.99
2023-12-01,198,seller_ma_053,1,149.99
2023-12-01,198,seller_ma_062,1,97.99
2023-12-01,198,seller_ma_066,1,129.99
2023-12-01,198,seller_ma_068,1,178.99
2023-12-01,198,seller_ma_079,1,20.99
2023-12-01,198,seller_ma_082,1,41.99
2023-12-01,198,seller_ma_088,1,38.99
2023-12-01,198,seller_ma_096,1,39.99
2023-12-01,198,seller_ma_103,1,74.99
2023-12-01,198,seller_ma_108,1,62.99
2023-12-01,198,seller_ma_114,1,39.99
2023-12-01,198,seller_ma_135,1,65.99
2023-12-01,198,seller_ma_137,1,37.99
2023-12-01,198,seller_ma_149,1,200.0
2023-12-01,198,seller_ma_158,1,46.99
2023-12-01,198,seller_ma_166,1,200.99
2023-12-01,198,seller_ma_186,1,23.99
2023-12-01,198,seller_ma_189,1,200.99
2023-12-01,198,tanger_shop,1,81.0
2023-12-01,206,seller_ma_028,1,200.0
2023-12-01,206,seller_ma_032,1,168.99
2023-12-01,206,seller_ma_035,1,97.99
2023-12-01,206,seller_ma_052,1,61.99
2023-12-01,206,seller_ma_054,1,53.99
2023-12-01,206,seller_ma_059,1,11.99
2023-12-01,206,seller_ma_067,1,63.99
2023-12-01,206,seller_ma_094,1,81.99
2023-12-01,206,seller_ma_101,1,108.99
2023-12-01,206,seller_ma_103,1,31.0
2023-12-01,206,seller_ma_106,1,40.99
2023-12-01,206,seller_ma_112,1,65.99
2023-12-01,206,seller_ma_113,1,25.99
2023-12-01,206,seller_ma_127,1,86.99
2023-12-01,206,seller_ma_157,1,33.99
2023-12-01,206,seller_ma_158,1,134.99
2023-12-01,206,seller_ma_159,1,200.99
2023-12-01,206,seller_ma_160,1,65.99
2023-12-01,206,seller_ma_170,1,25.99
2023-12-01,206,seller_ma_195,1,34.0
2023-12-01,206,seller_ma_196,1,125.99
2023-12-01,216,seller_ma_002,1,8.99
2023-12-01,216,seller_ma_007,1,26.0
2023-12-01,216,seller_ma_012,2,97.98
2023-12-01,216,seller_ma_013,1,60.99
2023-12-01,216,seller_ma_015,1,96.0
2023-12-01,216,seller_ma_022,2,57.98
2023-12-01,216,seller_ma_033,1,15.99
2023-12-01,216,seller_ma_043,1,20.99
2023-12-01,216,seller_ma_048,3,102.97
2023-12-01,216,seller_ma_054,2,92.98
2023-12-01,216,seller_ma_056,2,117.99
2023-12-01,216,seller_ma_059,1,64.0
2023-12-01,216,seller_ma_072,1,100.0
2023-12-01,216,seller_ma_080,1,100.99
2023-12-01,216,seller_ma_087,1,20.99
2023-12-01,216,seller_ma_090,1,54.99
2023-12-01,216,seller_ma_091,1,54.0
2023-12-01,216,seller_ma_093,1,47.99
2023-12-01,216,seller_ma_111,1,36.99
2023-12-01,216,seller_ma_123,2,126.98
2023-12-01,216,seller_ma_125,1,39.99
2023-12-01,216,seller_ma_137,1,66.99
2023-12-01,216,seller_ma_144,1,20.0
2023-12-01,216,seller_ma_157,1,100.99
2023-12-01,216,seller_ma_169,1,53.99
2023-12-01,216,seller_ma_181,1,15.99
2023-12-01,216,seller_ma_194,1,71.99
2023-12-01,216,seller_ma_195,2,40.98
2023-12-01,229,seller_ma_005,1,60.99
2023-12-01,229,seller_ma_018,1,23.99
2023-12-01,229,seller_ma_029,1,63.99
2023-12-01,229,seller_ma_053,1,167.0
2023-12-01,229,seller_ma_074,1,60.0
2023-12-01,229,seller_ma_091,1,85.99
2023-12-01,229,seller_ma_094,1,97.99
2023-12-01,229,seller_ma_111,1,38.0
2023-12-01,229,seller_ma_112,1,115.99
2023-12-01,229,seller_ma_113,1,50.99
2023-12-01,229,seller_ma_121,1,91.99
2023-12-01,229,seller_ma_125,1,33.99
2023-12-01,229,seller_ma_130,1,93.99
2023-12-01,229,seller_ma_133,1,200.99
2023-12-01,229,seller_ma_141,1,200.99
2023-12-01,229,seller_ma_142,1,67.99
2023-12-01,229,seller_ma_157,1,110.99
2023-12-01,229,seller_ma_163,1,200.99
2023-12-01,229,seller_ma_169,1,64.99
2023-12-01,229,seller_ma_170,1,60.99
2023-12-01,229,seller_ma_182,1,17.0
2023-12-01,229,seller_ma_185,1,146.0
2023-12-01,229,seller_ma_191,1,112.99
2023-12-01,229,seller_ma_193,1,29.99
2024-01-01,17,maghreb_outlet,1,114.0
2024-01-01,17,medina_shop,2,285.99
2024-01-01,17,rabat_deals,1,300.0
2024-01-01,17,seller_ma_001,1,59.0
2024-01-01,17,seller_ma_005,2,307.99
2024-01-01,17,seller_ma_008,1,200.99
2024-01-01,17,seller_ma_009,1,41.99
2024-01-01,17,seller_ma_010,1,145.99
2024-01-01,17,seller_ma_012,1,195.99
2024-01-01,17,seller_ma_014,1,300.99
2024-01-01,17,seller_ma_015,1,205.0
2024-01-01,17,seller_ma_018,1,161.99
2024-01-01,17,seller_ma_022,1,74.99
2024-01-01,17,seller_ma_023,1,51.0
2024-01-01,17,seller_ma_025,1,57.0
2024-01-01,17,seller_ma_027,2,332.98
2024-01-01,17,seller_ma_032,1,136.0
2024-01-01,17,seller_ma_033,1,120.0
2024-01-01,17,seller_ma_038,1,122.0
2024-01-01,17,seller_ma_043,2,495.99
2024-01-01,17,seller_ma_046,2,220.98
2024-01-01,17,seller_ma_047,1,186.99
2024-01-01,17,seller_ma_048,1,55.0
2024-01-01,17,seller_ma_053,1,300.99
2024-01-01,17,seller_ma_054,1,22.99
2024-01-01,17,seller_ma_057,1,70.99
2024-01-01,17,seller_ma_058,2,388.0
2024-01-01,17,seller_ma_061,2,139.98
2024-01-01,17,seller_ma_062,2,343.99
2024-01-01,17,seller_ma_065,2,208.99
2024-01-01,17,seller_ma_069,2,313.98
2024-01-01,17,seller_ma_073,1,236.99
2024-01-01,17,seller_ma_074,1,110.99
2024-01-01,17,seller_ma_077,1,17.99
2024-01-01,17,seller_ma_078,1,59.0
2024-01-01,17,seller_ma_080,1,119.0
2024-01-01,17,seller_ma_084,2,289.98
2024-01-01,17,seller_ma_085,1,214.0
2024-01-01,17,seller_ma_086,3,217.97
2024-01-01,17,seller_ma_087,2,180.98
2024-01-01,17,seller_ma_088,1,26.99
2024-01-01,17,seller_ma_089,1,105.99
2024-01-01,17,seller_ma_090,1,71.99
2024-01-01,17,seller_ma_099,1,146.99
2024-01-01,17,seller_ma_100,1,232.99
2024-01-01,17,seller_ma_101,1,216.99
2024-01-01,17,seller_ma_105,1,65.99
2024-01-01,17,seller_ma_107,2,245.99
2024-01-01,17,seller_ma_108,1,17.99
2024-01-01,17,seller_ma_110,2,247.99
2024-01-01,17,seller_ma_111,1,206.99
2024-01-01,17,seller_ma_114,2,414.99
2024-01-01,17,seller_ma_115,1,53.99
2024-01-01,17,seller_ma_118,1,300.99
2024-01-01,17,seller_ma_120,1,64.99
2024-01-01,17,seller_ma_123,1,59.99
2024-01-01,17,seller_ma_124,1,119.99
2024-01-01,17,seller_ma_130,2,328.98
2024-01-01,17,seller_ma_131,1,26.99
2024-01-01,17,seller_ma_132,1,138.99
2024-01-01,17,seller_ma_133,1,95.99
2024-01-01,17,seller_ma_135,1,45.99
2024-01-01,17,seller_ma_137,1,49.99
2024-01-01,17,seller_ma_138,1,116.99
2024-01-01,17,seller_ma_140,1,98.99
2024-01-01,17,seller_ma_144,1,213.99
2024-01-01,17,seller_ma_145,1,156.99
2024-01-01,17,seller_ma_147,2,193.98
2024-01-01,17,seller_ma_151,2,358.98
2024-01-01,17,seller_ma_155,1,169.99
2024-01-01,17,seller_ma_157,1,46.99
2024-01-01,17,seller_ma_163,2,455.98
2024-01-01,17,seller_ma_165,1,294.99
2024-01-01,17,seller_ma_168,2,140.98
2024-01-01,17,seller_ma_171,1,53.0
2024-01-01,17,seller_ma_175,2,231.98
2024-01-01,17,seller_ma_176,1,109.99
2024-01-01,17,seller_ma_183,3,458.98
2024-01-01,17,seller_ma_184,1,300.0
2024-01-01,17,seller_ma_185,1,85.99
2024-01-01,17,seller_ma_187,1,64.0
2024-01-01,17,seller_ma_193,2,153.98
2024-01-01,17,seller_ma_194,1,300.0
2024-01-01,17,seller_ma_197,1,300.99
2024-01-01,18,atlas_trading,1,42.0
2024-01-01,18,casablanca_tech,1,157.99
2024-01-01,18,fes_market,1,149.99
2024-01-01,18,medina_shop,1,81.99
2024-01-01,18,morocco_best,2,85.99
2024-01-01,18,rabat_deals,1,200.99
2024-01-01,18,sahara_electronics,1,51.99
2024-01-01,18,seller_ma_002,3,371.97
2024-01-01,18,seller_ma_005,1,82.99
2024-01-01,18,seller_ma_007,1,80.99
2024-01-01,18,seller_ma_009,1,68.99
2024-01-01,18,seller_ma_010,2,196.99
2024-01-01,18,seller_ma_011,1,71.99
2024-01-01,18,seller_ma_019,2,190.98
2024-01-01,18,seller_ma_022,1,158.99
2024-01-01,18,seller_ma_023,2,122.98
2024-01-01,18,seller_ma_024,2,49.99
2024-01-01,18,seller_ma_026,1,124.99
2024-01-01,18,seller_ma_028,1,63.99
2024-01-01,18,seller_ma_030,1,74.99
2024-01-01,18,seller_ma_031,1,53.99
2024-01-01,18,seller_ma_033,1,28.99
2024-01-01,18,seller_ma_034,1,85.99
2024-01-01,18,seller_ma_035,2,54.98
2024-01-01,18,seller_ma_038,3,374.97
2024-01-01,18,seller_ma_044,2,148.98
2024-01-01,18,seller_ma_047,1,45.99
2024-01-01,18,seller_ma_048,1,81.0
2024-01-01,18,seller_ma_050,1,125.0
2024-01-01,18,seller_ma_052,1,200.99
2024-01-01,18,seller_ma_053,2,249.99
2024-01-01,18,seller_ma_054,1,60.99
2024-01-01,18,seller_ma_057,1,169.99
2024-01-01,18,seller_ma_059,1,169.99
2024-01-01,18,seller_ma_060,1,200.99
2024-01-01,18,seller_ma_061,1,70.0
2024-01-01,18,seller_ma_062,1,83.99
2024-01-01,18,seller_ma_064,1,163.99
