date_key,category_key,bucket_key,total_listings,total_revenue
2024-02-01,51,2,22480.0,726125.26
2024-02-01,51,4,10985.0,1455425.13
2024-02-01,51,3,19192.0,1362562.21
2024-02-01,58,4,16744.0,5651319.19
2024-02-01,58,6,15744.0,23526288.5
2024-02-01,58,3,152.0,12758.85
2024-02-01,58,5,19817.0,14242496.51
2024-02-01,77,2,1787.0,69821.35
2024-02-01,77,4,38171.0,8579380.54
2024-02-01,77,3,9267.0,716574.84
2024-02-01,77,5,3619.0,1812081.92
2024-02-01,96,2,15339.0,524747.07
2024-02-01,96,4,17235.0,2616042.18
2024-02-01,96,3,20055.0,1450695.52
2024-02-01,97,2,3548.0,135510.56
2024-02-01,97,4,35899.0,7682194.48
2024-02-01,97,3,12760.0,972496.81
2024-02-01,104,2,15074.0,518787.8
2024-02-01,104,4,17339.0,2620471.73
2024-02-01,104,3,19977.0,1447809.86
2024-02-01,124,4,49.0,23035.88
2024-02-01,132,2,15113.0,519414.8
2024-02-01,132,4,17568.0,2667063.13
2024-02-01,132,3,19924.0,1444951.49
2024-02-01,162,2,15356.0,526918.3
2024-02-01,162,4,17288.0,2618815.18
2024-02-01,162,3,19783.0,1437482.55
2024-02-01,198,2,15497.0,532129.42
2024-02-01,198,4,17125.0,2597871.03
2024-02-01,198,3,20143.0,1459056.63
2024-02-01,206,2,15192.0,520727.88
2024-02-01,206,4,17183.0,2616804.82
2024-02-01,206,3,20133.0,1456829.08
2024-02-01,216,1,1601.0,13030.35
2024-02-01,216,2,33466.0,973523.98
2024-02-01,216,4,3882.0,390908.64
2024-02-01,216,3,13300.0,914528.89
2024-02-01,229,2,15324.0,524980.37
2024-02-01,229,4,17311.0,2623990.82
2024-02-01,229,3,19988.0,1451679.15
2024-02-01,236,2,50.0,1950.0
2024-03-01,17,2,7949.0,290384.39
2024-03-01,17,4,29769.0,5436191.65
2024-03-01,17,3,18357.0,1365795.09
2024-03-01,18,2,16502.0,570871.45
2024-03-01,18,4,18513.0,2815924.02
2024-03-01,18,3,21331.0,1543824.02
2024-03-01,25,2,16504.0,564056.1
2024-03-01,25,4,18538.0,2810858.11
2024-03-01,25,3,21190.0,1541928.29
2024-03-01,28,2,16288.0,561995.89
2024-03-01,28,4,18381.0,2800034.16
2024-03-01,28,3,21292.0,1543209.15
2024-03-01,32,4,25544.0,8143410.17
2024-03-01,32,6,10317.0,13568458.32
2024-03-01,32,3,470.0,38226.79
2024-03-01,32,5,19421.0,13670714.25
2024-03-01,45,2,457.0,18559.83
2024-03-01,45,4,40941.0,10684266.8
2024-03-01,45,3,3889.0,308611.6
2024-03-01,45,5,10646.0,7197912.31
2024-03-01,51,2,24016.0,776337.51
2024-03-01,51,4,11713.0,1552461.77
2024-03-01,51,3,20293.0,1439222.18
2024-03-01,58,4,18043.0,6081449.28
2024-03-01,58,6,16588.0,24905949.96
2024-03-01,58,3,182.0,15125.69
2024-03-01,58,5,21266.0,15280801.89
2024-03-01,77,2,1892.0,74814.56
2024-03-01,77,4,40629.0,9100881.35
2024-03-01,77,3,9740.0,752316.46
2024-03-01,77,5,3764.0,1884564.1
2024-03-01,96,2,16049.0,551222.44
2024-03-01,96,4,18675.0,2838406.57
2024-03-01,96,3,21281.0,1541930.56
2024-03-01,97,2,3790.0,144786.65
2024-03-01,97,4,38927.0,8349475.53
2024-03-01,97,3,13728.0,1042596.93
2024-03-01,104,2,16074.0,553469.97
2024-03-01,104,4,18417.0,2798879.78
2024-03-01,104,3,21469.0,1556909.47
2024-03-01,132,2,16205.0,554573.54
2024-03-01,132,4,18328.0,2767517.82
2024-03-01,132,3,21382.0,1548355.87
2024-03-01,162,2,16426.0,563537.22
2024-03-01,162,4,18594.0,2825853.77
2024-03-01,162,3,21187.0,1538445.8
2024-03-01,198,2,16185.0,555549.71
2024-03-01,198,4,18707.0,2834887.23
2024-03-01,198,3,21342.0,1545781.61
2024-03-01,206,2,16267.0,557999.31
2024-03-01,206,4,18491.0,2810871.64
2024-03-01,206,3,21198.0,1538528.19
2024-03-01,216,1,1691.0,13798.59
2024-03-01,216,2,35725.0,1037043.83
2024-03-01,216,4,4350.0,438014.55
2024-03-01,216,3,14176.0,972901.95
2024-03-01,229,2,16246.0,555714.18
2024-03-01,229,4,18351.0,2790919.1
2024-03-01,229,3,21409.0,1554404.49
2024-04-01,17,2,7789.0,287365.03
2024-04-01,17,4,29047.0,5311327.09
2024-04-01,17,3,17852.0,1329741.52
2024-04-01,18,2,15802.0,543784.35
2024-04-01,18,4,17994.0,2728569.65
2024-04-01,18,3,20468.0,1483326.88
2024-04-01,25,2,15788.0,543670.2
2024-04-01,25,4,18010.0,2738422.68
2024-04-01,25,3,20678.0,1497594.92
2024-04-01,28,2,15991.0,549614.26
2024-04-01,28,4,18010.0,2729820.62
2024-04-01,28,3,20637.0,1491630.57
2024-04-01,32,4,24745.0,7918368.99
2024-04-01,32,6,9941.0,13106933.78
2024-04-01,32,3,477.0,38964.64
2024-04-01,32,5,18952.0,13347699.11
2024-04-01,45,2,383.0,15518.21
2024-04-01,45,4,39575.0,10341290.5
2024-04-01,45,3,3718.0,295473.02
2024-04-01,45,5,10257.0,6937693.5
2024-04-01,51,2,23388.0,756108.04
2024-04-01,51,4,11441.0,1517478.85
2024-04-01,51,3,19817.0,1404439.46
2024-04-01,58,4,17527.0,5930805.28
2024-04-01,58,6,16032.0,24112055.41
2024-04-01,58,3,151.0,12666.88
2024-04-01,58,5,20598.0,14798061.91
2024-04-01,77,2,1912.0,74745.61
2024-04-01,77,4,39206.0,8812120.39
2024-04-01,77,3,9610.0,744207.24
2024-04-01,77,5,3774.0,1889568.06
2024-04-01,96,2,15907.0,545357.99
2024-04-01,96,4,18012.0,2728279.88
2024-04-01,96,3,20671.0,1497921.02
2024-04-01,97,2,3617.0,138032.05
2024-04-01,97,4,37600.0,8071687.7
2024-04-01,97,3,13013.0,990847.52
2024-04-01,104,2,15727.0,539820.77
2024-04-01,104,4,17969.0,2732006.53
2024-04-01,104,3,20470.0,1483380.88
2024-04-01,132,2,15795.0,545318.9
2024-04-01,132,4,17911.0,2718951.2
2024-04-01,132,3,20720.0,1501515.53
2024-04-01,162,2,15745.0,540073.0
2024-04-01,162,4,17795.0,2695194.31
2024-04-01,162,3,20578.0,1494680.79
2024-04-01,177,2,100.0,2090.0
2024-04-01,198,2,15747.0,541331.66
2024-04-01,198,4,18158.0,2754679.52
2024-04-01,198,3,20823.0,1509296.18
2024-04-01,206,2,15769.0,541938.79
2024-04-01,206,4,17890.0,2708755.15
2024-04-01,206,3,20571.0,1491461.73
2024-04-01,216,1,1634.0,13197.79
2024-04-01,216,2,34512.0,1005713.68
2024-04-01,216,4,4150.0,417825.46
2024-04-01,216,3,13817.0,949531.73
2024-04-01,229,2,15616.0,537060.37
2024-04-01,229,4,17895.0,2712831.17
2024-04-01,229,3,20416.0,1480405.03
2024-05-01,17,1,26.0,238.8
2024-05-01,17,2,8030.0,295904.2
2024-05-01,17,4,29707.0,5414085.19
2024-05-01,17,3,18165.0,1352832.4
2024-05-01,18,2,16441.0,564483.38
2024-05-01,18,4,18667.0,2834651.59
2024-05-01,18,3,21295.0,1543280.54
2024-05-01,25,2,16498.0,567158.18
2024-05-01,25,4,18462.0,2805398.91
2024-05-01,25,3,21435.0,1553790.59
2024-05-01,28,2,16427.0,563309.92
2024-05-01,28,4,18342.0,2784486.51
2024-05-01,28,3,21247.0,1539677.99
2024-05-01,32,4,25633.0,8181689.24
2024-05-01,32,6,10449.0,13776913.22
2024-05-01,32,3,497.0,40411.37
2024-05-01,32,5,19593.0,13840444.37
2024-05-01,45,2,411.0,16843.12
2024-05-01,45,4,40956.0,10709710.91
2024-05-01,45,3,3964.0,315307.43
2024-05-01,45,5,10661.0,7225941.97
2024-05-01,51,2,24230.0,784292.16
2024-05-01,51,4,11896.0,1577950.79
2024-05-01,51,3,20429.0,1453161.05
2024-05-01,58,4,18018.0,6115066.7
2024-05-01,58,6,16774.0,25108947.52
2024-05-01,58,3,150.0,12511.94
2024-05-01,58,5,21192.0,15264384.92
2024-05-01,77,2,1952.0,75660.87
2024-05-01,77,4,40708.0,9138710.53
2024-05-01,77,3,9623.0,741747.03
2024-05-01,77,5,3763.0,1884119.54
2024-05-01,96,2,16240.0,554360.25
2024-05-01,96,4,18685.0,2836387.07
2024-05-01,96,3,21258.0,1540570.57
2024-05-01,97,2,3891.0,148532.4
2024-05-01,97,4,38728.0,8370063.11
2024-05-01,97,3,13653.0,1037888.58
2024-05-01,104,2,16180.0,555931.1
2024-05-01,104,4,18640.0,2824684.88
2024-05-01,104,3,21018.0,1523010.01
2024-05-01,108,3,50.0,4250.0
2024-05-01,120,3,50.0,3050.0
2024-05-01,132,2,16542.0,566186.88
2024-05-01,132,4,18724.0,2834666.6
2024-05-01,132,3,21191.0,1540569.84
2024-05-01,162,2,16427.0,562318.59
2024-05-01,162,4,18568.0,2821619.52
2024-05-01,162,3,21240.0,1538381.33
2024-05-01,198,2,16270.0,560189.55
2024-05-01,198,4,18364.0,2784611.47
2024-05-01,198,3,21161.0,1533102.42
2024-05-01,206,2,16550.0,567758.99
2024-05-01,206,4,18596.0,2819639.38
2024-05-01,206,3,21409.0,1550376.45
2024-05-01,216,1,1716.0,14064.45
2024-05-01,216,2,35950.0,1044624.19
2024-05-01,216,4,4190.0,421896.74
2024-05-01,216,3,14172.0,973732.97
2024-05-01,229,2,16405.0,561219.61
2024-05-01,229,4,18451.0,2791842.0
2024-05-01,229,3,21259.0,1547247.91
2024-05-01,233,4,49.0,6125.0
2024-06-01,15,4,49.0,8700.93
2024-06-01,17,2,7639.0,280858.95
2024-06-01,17,4,29083.0,5297768.56
2024-06-01,17,3,17684.0,1318246.97
2024-06-01,18,2,15817.0,543834.86
2024-06-01,18,4,18016.0,2732971.02
2024-06-01,18,3,20598.0,1495221.34
2024-06-01,25,2,16119.0,553933.74
2024-06-01,25,4,17886.0,2714451.17
2024-06-01,25,3,20591.0,1490343.11
2024-06-01,28,2,15866.0,544443.27
2024-06-01,28,4,17879.0,2717373.31
2024-06-01,28,3,20531.0,1487937.03
2024-06-01,32,4,24700.0,7872964.16
2024-06-01,32,6,10017.0,13207710.09
2024-06-01,32,3,456.0,37238.99
2024-06-01,32,5,19031.0,13390591.38
2024-06-01,45,2,417.0,16798.1
2024-06-01,45,4,40016.0,10481431.6
2024-06-01,45,3,3878.0,308430.11
2024-06-01,45,5,10411.0,7065383.24
2024-06-01,51,2,23079.0,748400.36
2024-06-01,51,4,11319.0,1500760.9
2024-06-01,51,3,19637.0,1398323.85
2024-06-01,58,4,17306.0,5862939.21
2024-06-01,58,6,16010.0,23943554.55
2024-06-01,58,5,20650.0,14827452.56
2024-06-01,77,2,1842.0,72711.11
2024-06-01,77,4,39348.0,8853503.3
2024-06-01,77,3,9401.0,727354.86
2024-06-01,77,5,3823.0,1914158.15
2024-06-01,96,2,15883.0,547596.21
2024-06-01,96,4,18168.0,2764957.88
2024-06-01,96,3,20716.0,1500611.35
2024-06-01,97,2,3682.0,139769.79
2024-06-01,97,4,37434.0,8067156.57
2024-06-01,97,3,13240.0,1008377.23
2024-06-01,104,2,16081.0,553122.45
2024-06-01,104,4,17855.0,2715206.55
2024-06-01,104,3,20528.0,1490408.75
2024-06-01,132,2,15930.0,548670.33
2024-06-01,132,4,18064.0,2744972.82
2024-06-01,132,3,20403.0,1478256.72
2024-06-01,162,2,15865.0,544824.76
2024-06-01,162,4,18131.0,2755061.32
2024-06-01,162,3,20429.0,1482772.33
2024-06-01,198,2,15584.0,534521.97
2024-06-01,198,4,18025.0,2741272.84
2024-06-01,198,3,20735.0,1501257.63
2024-06-01,206,2,15806.0,543481.42
2024-06-01,206,4,18002.0,2742736.32
2024-06-01,206,3,20383.0,1477022.07
2024-06-01,216,1,1580.0,12924.14
2024-06-01,216,2,34944.0,1018078.96
2024-06-01,216,4,4109.0,413733.38
2024-06-01,216,3,13797.0,948718.82
2024-06-01,229,2,15772.0,541944.48
2024-06-01,229,4,17896.0,2718593.68
2024-06-01,229,3,20569.0,1492272.64
2024-07-01,17,2,8081.0,297145.37
2024-07-01,17,4,29961.0,5466589.45
2024-07-01,17,3,18309.0,1364895.83
2024-07-01,18,2,16412.0,562122.44
2024-07-01,18,4,18753.0,2853617.23
2024-07-01,18,3,21236.0,1541199.95
2024-07-01,25,2,16129.0,553548.89
2024-07-01,25,4,18503.0,2809163.25
2024-07-01,25,3,21355.0,1548960.85
2024-07-01,28,2,16465.0,562795.27
2024-07-01,28,4,18357.0,2785454.35
2024-07-01,28,3,21449.0,1553667.42
2024-07-01,32,4,25585.0,8185168.53
2024-07-01,32,6,10308.0,13567150.21
2024-07-01,32,3,432.0,35122.96
2024-07-01,32,5,20140.0,14176114.54
2024-07-01,45,2,445.0,17995.97
2024-07-01,45,4,41157.0,10772245.38
2024-07-01,45,3,3872.0,308702.37
2024-07-01,45,5,10450.0,7061340.94
2024-07-01,51,2,24294.0,787871.09
2024-07-01,51,4,11858.0,1568043.17
2024-07-01,51,3,20502.0,1454589.51
2024-07-01,58,4,17794.0,5995240.71
2024-07-01,58,6,16597.0,24827942.31
2024-07-01,58,3,153.0,12880.87
2024-07-01,58,5,21300.0,15270398.35
2024-07-01,77,2,1902.0,74925.44
2024-07-01,77,4,40537.0,9092798.93
2024-07-01,77,3,9824.0,759030.6
2024-07-01,77,5,3910.0,1957706.66
2024-07-01,96,2,16157.0,556212.27
2024-07-01,96,4,18932.0,2871101.26
2024-07-01,96,3,21493.0,1554837.72
2024-07-01,97,2,3823.0,144585.68
2024-07-01,97,4,38682.0,8335973.65
2024-07-01,97,3,13476.0,1024031.36
2024-07-01,104,2,16446.0,565386.8
2024-07-01,104,4,18430.0,2798787.72
2024-07-01,104,3,21285.0,1539612.6
2024-07-01,132,2,16191.0,555615.26
2024-07-01,132,4,18480.0,2803452.71
2024-07-01,132,3,21166.0,1534767.39
2024-07-01,162,2,16527.0,568567.34
2024-07-01,162,4,18312.0,2781004.49
2024-07-01,162,3,21284.0,1539213.35
2024-07-01,179,3,50.0,2850.0
2024-07-01,194,4,49.0,19600.0
2024-07-01,198,2,16498.0,568055.57
2024-07-01,198,4,18648.0,2825489.35
2024-07-01,198,3,21066.0,1525191.48
2024-07-01,206,2,16275.0,558910.17
2024-07-01,206,4,18444.0,2798560.13
2024-07-01,206,3,20863.0,1515375.57
2024-07-01,216,1,1796.0,14516.73
2024-07-01,216,2,35883.0,1044279.36
2024-07-01,216,4,4368.0,439808.61
2024-07-01,216,3,14384.0,986801.53
2024-07-01,229,2,16391.0,560588.52
2024-07-01,229,4,18772.0,2848592.94
2024-07-01,229,3,21650.0,1569753.35
2024-08-01,17,2,7773.0,284392.37
2024-08-01,17,4,29987.0,5469491.73
2024-08-01,17,3,18167.0,1356757.66
2024-08-01,18,2,16395.0,561166.54
2024-08-01,18,4,18506.0,2809540.66
2024-08-01,18,3,21285.0,1541211.47
2024-08-01,25,2,16168.0,554150.24
2024-08-01,25,4,18781.0,2853177.52
2024-08-01,25,3,21328.0,1545818.08
2024-08-01,28,2,16705.0,572302.77
2024-08-01,28,4,18483.0,2806213.08
2024-08-01,28,3,21070.0,1525865.58
2024-08-01,32,4,25609.0,8158342.43
2024-08-01,32,6,10336.0,13611353.2
2024-08-01,32,3,428.0,35183.83
2024-08-01,32,5,19683.0,13842821.67
2024-08-01,45,2,429.0,17375.85
2024-08-01,45,4,40894.0,10666763.01
2024-08-01,45,3,3854.0,306246.77
2024-08-01,45,5,10579.0,7168539.51
2024-08-01,51,2,23731.0,765994.61
2024-08-01,51,4,11980.0,1589005.2
2024-08-01,51,3,20738.0,1473847.54
2024-08-01,58,4,18110.0,6107807.39
2024-08-01,58,6,16687.0,25005942.19
2024-08-01,58,3,165.0,13752.94
2024-08-01,58,5,21331.0,15349305.26
2024-08-01,77,2,1968.0,76844.18
2024-08-01,77,4,40590.0,9118888.19
2024-08-01,77,3,9540.0,738893.27
2024-08-01,77,5,3885.0,1945132.41
2024-08-01,96,2,16145.0,556821.98
2024-08-01,96,4,18486.0,2807189.47
2024-08-01,96,3,21205.0,1534415.99
2024-08-01,97,2,3888.0,149146.32
2024-08-01,97,4,38965.0,8385360.83
2024-08-01,97,3,13520.0,1028931.39
2024-08-01,104,2,16154.0,554821.75
2024-08-01,104,4,18577.0,2829735.88
2024-08-01,104,3,21041.0,1524771.35
2024-08-01,132,2,16341.0,558980.58
2024-08-01,132,4,18648.0,2834839.47
2024-08-01,132,3,21718.0,1574781.4
2024-08-01,162,2,16407.0,562483.11
2024-08-01,162,4,18558.0,2814605.67
2024-08-01,162,3,21404.0,1551116.24
2024-08-01,179,3,50.0,2850.0
2024-08-01,198,2,16599.0,568248.43
2024-08-01,198,4,18346.0,2782574.29
2024-08-01,198,3,21335.0,1552496.31
2024-08-01,206,2,16414.0,565093.19
2024-08-01,206,4,18453.0,2799244.91
2024-08-01,206,3,21487.0,1554861.27
2024-08-01,216,1,1710.0,13870.56
2024-08-01,216,2,35872.0,1043804.71
2024-08-01,216,4,4322.0,435218.51
2024-08-01,216,3,14395.0,984271.53
2024-08-01,229,2,16286.0,559029.8
2024-08-01,229,4,18749.0,2849210.25
2024-08-01,229,3,21280.0,1545605.77
2024-09-01,17,2,7685.0,283925.56
2024-09-01,17,4,28805.0,5260798.07
2024-09-01,17,3,17875.0,1333009.61
2024-09-01,18,2,15814.0,541862.32
2024-09-01,18,4,17805.0,2705622.62
2024-09-01,18,3,20726.0,1501053.61
2024-09-01,25,2,15760.0,541511.76
2024-09-01,25,4,17840.0,2703803.61
2024-09-01,25,3,20721.0,1503386.22
2024-09-01,28,2,15849.0,544831.98
2024-09-01,28,4,17960.0,2721980.19
2024-09-01,28,3,20627.0,1496404.71
2024-09-01,32,4,24587.0,7816482.78
2024-09-01,32,6,9976.0,13124895.15
2024-09-01,32,3,457.0,37615.0
2024-09-01,32,5,19219.0,13580290.29
2024-09-01,45,2,457.0,18526.84
2024-09-01,45,4,39476.0,10309289.68
2024-09-01,45,3,3986.0,316417.3
2024-09-01,45,5,10292.0,6980333.2
2024-09-01,51,2,23411.0,757420.31
2024-09-01,51,4,11537.0,1529106.57
2024-09-01,51,3,19805.0,1405404.81
2024-09-01,58,4,17278.0,5838445.92
2024-09-01,58,6,16178.0,24292384.46
2024-09-01,58,3,163.0,13367.84
2024-09-01,58,5,20377.0,14675342.76
2024-09-01,77,2,1926.0,75482.42
2024-09-01,77,4,39457.0,8882000.16
2024-09-01,77,3,9233.0,712768.96
2024-09-01,77,5,3773.0,1889153.2
2024-09-01,96,2,15868.0,546820.43
2024-09-01,96,4,17900.0,2721603.17
2024-09-01,96,3,20501.0,1484832.96
2024-09-01,97,2,3667.0,140320.23
2024-09-01,97,4,37415.0,8026290.56
2024-09-01,97,3,13094.0,995950.83
2024-09-01,104,2,15825.0,542637.24
2024-09-01,104,4,18210.0,2764556.76
2024-09-01,104,3,20509.0,1487685.49
2024-09-01,132,2,15573.0,535548.22
2024-09-01,132,4,17819.0,2711380.11
2024-09-01,132,3,20326.0,1473860.69
2024-09-01,162,2,15798.0,545415.39
2024-09-01,162,4,17789.0,2694174.72
2024-09-01,162,3,20774.0,1505859.54
2024-09-01,198,2,15803.0,540728.21
2024-09-01,198,4,17939.0,2720476.24
2024-09-01,198,3,20692.0,1502323.98
2024-09-01,206,2,15843.0,543993.99
2024-09-01,206,4,18076.0,2742425.91
2024-09-01,206,3,20396.0,1477577.39
2024-09-01,209,4,50.0,9000.0
2024-09-01,216,1,1655.0,13433.86
2024-09-01,216,2,34707.0,1008308.95
2024-09-01,216,4,4057.0,408526.45
2024-09-01,216,3,13879.0,950794.03
2024-09-01,229,2,15652.0,536121.12
2024-09-01,229,4,17982.0,2728252.15
2024-09-01,229,3,20522.0,1485185.98
2024-10-01,14,2,251.0,8754.49
2024-10-01,17,2,7928.0,292576.73
2024-10-01,17,4,29976.0,5472891.34
2024-10-01,17,3,18290.0,1361399.09
2024-10-01,18,2,16302.0,559527.24
2024-10-01,18,4,18627.0,2835578.46
2024-10-01,18,3,21293.0,1545662.25
2024-10-01,25,2,16167.0,556292.41
2024-10-01,25,4,18447.0,2791606.79
2024-10-01,25,3,21414.0,1552564.67
2024-10-01,28,2,16320.0,560683.04
2024-10-01,28,4,18283.0,2768929.73
2024-10-01,28,3,21221.0,1537216.03
2024-10-01,32,4,25733.0,8234016.41
2024-10-01,32,6,10234.0,13491691.11
2024-10-01,32,3,486.0,39727.57
2024-10-01,32,5,19665.0,13875920.62
2024-10-01,45,2,468.0,19135.45
2024-10-01,45,4,40730.0,10661001.12
2024-10-01,45,3,3767.0,301016.45
2024-10-01,45,5,10759.0,7259618.28
2024-10-01,51,2,24023.0,777893.93
2024-10-01,51,4,11834.0,1572352.61
2024-10-01,51,3,20328.0,1443182.98
2024-10-01,58,4,18042.0,6107907.5
2024-10-01,58,6,16685.0,25031542.68
2024-10-01,58,3,185.0,15334.64
2024-10-01,58,5,21356.0,15375559.88
2024-10-01,77,2,1928.0,75366.88
2024-10-01,77,4,40799.0,9137373.96
2024-10-01,77,3,9577.0,741702.08
2024-10-01,77,5,3885.0,1945155.18
2024-10-01,96,2,16218.0,557831.89
2024-10-01,96,4,18455.0,2801455.91
2024-10-01,96,3,21298.0,1547106.57
