date_key,category_key,seller_name,total_listings,total_revenue
2021-09-01,95,moh9377,1.0,15.99
2021-09-01,95,solazena0,1.0,15.99
2021-09-01,95,oudaar-0,1.0,15.99
2021-09-01,95,carluxshop,1.0,15.99
2021-09-01,95,hagha-647,1.0,15.99
2021-09-01,95,inasclothes,1.0,15.99
2021-09-01,95,ofechko0,1.0,15.99
2021-09-01,95,othyvintage,1.0,15.99
2021-09-01,95,rbtopstore,1.0,15.99
2021-09-01,95,rd50_11,1.0,15.99
2021-09-01,95,thlarh-0,1.0,15.99
2021-09-01,95,maama5244,1.0,15.99
2021-09-01,95,abdelhak-54,1.0,15.99
2021-09-01,95,vintagewatches07,1.0,15.99
2021-09-01,95,lorobr88,1.0,15.99
2021-09-01,95,prefect-store_9,1.0,15.99
2021-09-01,95,baq_8122,1.0,15.99
2021-09-01,95,mari-393918,1.0,15.99
2021-09-01,95,xiccm59,1.0,15.99
2021-09-01,95,abuhmeed,1.0,15.99
2021-09-01,95,be_clothing,1.0,15.99
2021-09-01,95,dadiadnastore,1.0,15.99
2021-09-01,95,handaa01,1.0,15.99
2021-09-01,95,chicteeco,1.0,15.99
2021-09-01,95,hamna_2887,1.0,15.99
2021-09-01,95,drik-oui,1.0,15.99
2021-09-01,95,zakba18,1.0,15.99
2021-09-01,95,bouz5514,1.0,15.99
2021-09-01,95,aayeaaye,1.0,15.99
2021-09-01,95,oldthingo,1.0,15.99
2021-09-01,95,amelbr38,1.0,15.99
2021-09-01,95,andalusiaantique,1.0,15.99
2021-09-01,95,na_543592,1.0,15.99
2021-09-01,95,henzu96,1.0,15.99
2021-09-01,95,nikine,1.0,15.99
2021-09-01,95,jasnd_0,1.0,15.99
2021-09-01,95,moroccan-inspiration,1.0,15.99
2021-09-01,95,anasse28,1.0,15.99
2022-01-01,110,bossiboyd,1.0,120.0
2022-01-01,110,chicteeco,1.0,120.0
2022-01-01,110,solazena0,1.0,120.0
2022-01-01,110,henzu96,1.0,120.0
2022-01-01,110,amelbr38,1.0,120.0
2022-01-01,110,moh9377,1.0,120.0
2022-01-01,110,redwan_jaid,1.0,120.0
2022-01-01,110,xiccm59,1.0,120.0
2022-01-01,110,rbtopstore,1.0,120.0
2022-01-01,110,oldthingo,1.0,120.0
2022-01-01,110,baq_8122,1.0,120.0
2022-01-01,110,anasse28,1.0,120.0
2022-01-01,110,malaki_parts,1.0,120.0
2022-01-01,110,oudaar-0,1.0,120.0
2022-01-01,110,aayeaaye,1.0,120.0
2022-01-01,110,nikine,1.0,120.0
2022-01-01,110,pickzilla,1.0,120.0
2022-01-01,110,abderada-0,1.0,120.0
2022-01-01,110,hamna_2887,1.0,120.0
2022-01-01,110,prefect-store_9,1.0,120.0
2022-01-01,110,be_clothing,1.0,120.0
2022-01-01,110,dadiadnastore,1.0,120.0
2022-01-01,110,zakba18,1.0,120.0
2022-01-01,110,carluxshop,1.0,120.0
2022-01-01,110,jasnd_0,1.0,120.0
2022-01-01,110,nefa7560,1.0,120.0
2022-01-01,110,thlarh-0,1.0,120.0
2022-01-01,110,abuhmeed,1.0,120.0
2022-01-01,110,na_543592,1.0,120.0
2022-01-01,110,abdelhak-54,1.0,120.0
2022-01-01,110,handaa01,1.0,120.0
2022-01-01,110,merzag.ayoub,1.0,120.0
2022-01-01,110,rd50_11,1.0,120.0
2022-01-01,110,andalusiaantique,1.0,120.0
2022-01-01,110,btissam.51,1.0,120.0
2022-01-01,110,z-retro,1.0,120.0
2022-01-01,110,shoptalbin,1.0,120.0
2022-01-01,110,moroccan-inspiration,1.0,120.0
2022-01-01,110,othyvintage,1.0,120.0
2022-01-01,110,vintagewatches07,1.0,120.0
2022-01-01,110,bouz5514,1.0,120.0
2022-01-01,110,inasclothes,1.0,120.0
2022-01-01,110,maama5244,1.0,120.0
2022-01-01,110,elb-2305,1.0,120.0
2022-01-01,110,hagha-647,1.0,120.0
2022-01-01,110,lorobr88,1.0,120.0
2022-01-01,110,jamila-9s,1.0,120.0
2022-01-01,110,ofechko0,1.0,120.0
2022-01-01,110,drik-oui,1.0,120.0
2022-01-01,110,mari-393918,1.0,120.0
2022-04-01,45,anasse28,1.0,200.0
2022-04-01,45,bossiboyd,1.0,200.0
2022-04-01,45,bouz5514,1.0,200.0
2022-04-01,45,elb-2305,1.0,200.0
2022-04-01,45,moh9377,1.0,200.0
2022-04-01,45,hagha-647,1.0,200.0
2022-04-01,45,lorobr88,1.0,200.0
2022-04-01,45,abdelhak-54,1.0,200.0
2022-04-01,45,solazena0,1.0,200.0
2022-04-01,45,pickzilla,1.0,200.0
2022-04-01,45,andalusiaantique,1.0,200.0
2022-04-01,45,jamila-9s,1.0,200.0
2022-04-01,45,amelbr38,1.0,200.0
2022-04-01,45,jasnd_0,1.0,200.0
2022-04-01,45,handaa01,1.0,200.0
2022-04-01,45,mari-393918,1.0,200.0
2022-04-01,45,rbtopstore,1.0,200.0
2022-04-01,45,rd50_11,1.0,200.0
2022-04-01,45,hamna_2887,1.0,200.0
2022-04-01,45,moroccan-inspiration,1.0,200.0
2022-04-01,45,nikine,1.0,200.0
2022-04-01,45,thlarh-0,1.0,200.0
2022-04-01,45,carluxshop,1.0,200.0
2022-04-01,45,merzag.ayoub,1.0,200.0
2022-04-01,45,redwan_jaid,1.0,200.0
2022-04-01,45,baq_8122,1.0,200.0
2022-04-01,45,zakba18,1.0,200.0
2022-04-01,45,aayeaaye,1.0,200.0
2022-04-01,45,abderada-0,1.0,200.0
2022-04-01,45,chicteeco,1.0,200.0
2022-04-01,45,oudaar-0,1.0,200.0
2022-04-01,45,henzu96,1.0,200.0
2022-04-01,45,drik-oui,1.0,200.0
2022-04-01,45,xiccm59,1.0,200.0
2022-04-01,45,malaki_parts,1.0,200.0
2022-04-01,45,othyvintage,1.0,200.0
2022-04-01,45,btissam.51,1.0,200.0
2022-04-01,45,na_543592,1.0,200.0
2022-04-01,45,vintagewatches07,1.0,200.0
2022-04-01,45,dadiadnastore,1.0,200.0
2022-04-01,45,maama5244,1.0,200.0
2022-04-01,45,z-retro,1.0,200.0
2022-04-01,45,ofechko0,1.0,200.0
2022-04-01,45,be_clothing,1.0,200.0
2022-04-01,45,nefa7560,1.0,200.0
2022-04-01,45,oldthingo,1.0,200.0
2022-04-01,45,abuhmeed,1.0,200.0
2022-04-01,45,inasclothes,1.0,200.0
2022-04-01,45,prefect-store_9,1.0,200.0
2022-04-01,45,shoptalbin,1.0,200.0
2022-08-01,145,bouz5514,1.0,5.99
2022-08-01,145,elb-2305,1.0,5.99
2022-08-01,145,vintagewatches07,1.0,5.99
2022-08-01,145,be_clothing,1.0,5.99
2022-08-01,145,pickzilla,1.0,5.99
2022-08-01,145,xiccm59,1.0,5.99
2022-08-01,145,abdelhak-54,1.0,5.99
2022-08-01,145,drik-oui,1.0,5.99
2022-08-01,145,maama5244,1.0,5.99
2022-08-01,145,nikine,1.0,5.99
2022-08-01,145,merzag.ayoub,1.0,5.99
2022-08-01,145,nefa7560,1.0,5.99
2022-08-01,145,solazena0,1.0,5.99
2022-08-01,145,zakba18,1.0,5.99
2022-08-01,145,abuhmeed,1.0,5.99
2022-08-01,145,anasse28,1.0,5.99
2022-08-01,145,chicteeco,1.0,5.99
2022-08-01,145,othyvintage,1.0,5.99
2022-08-01,145,bossiboyd,1.0,5.99
2022-08-01,145,hamna_2887,1.0,5.99
2022-08-01,145,moroccan-inspiration,1.0,5.99
2022-08-01,145,amelbr38,1.0,5.99
2022-08-01,145,andalusiaantique,1.0,5.99
2022-08-01,145,inasclothes,1.0,5.99
2022-08-01,145,aayeaaye,1.0,5.99
2022-08-01,145,jamila-9s,1.0,5.99
2022-08-01,145,z-retro,1.0,5.99
2022-08-01,145,handaa01,1.0,5.99
2022-08-01,145,henzu96,1.0,5.99
2023-03-01,81,hagha-647,1.0,275.0
2023-03-01,81,lorobr88,1.0,275.0
2023-03-01,160,mari-393918,1.0,98.0
2023-03-01,81,shoptalbin,1.0,275.0
2023-03-01,160,jasnd_0,1.0,98.0
2023-03-01,160,hagha-647,1.0,98.0
2023-03-01,160,handaa01,1.0,98.0
2023-03-01,81,moroccan-inspiration,1.0,275.0
2023-03-01,81,na_543592,1.0,275.0
2023-03-01,160,hamna_2887,1.0,98.0
2023-03-01,160,jamila-9s,1.0,98.0
2023-03-01,160,moroccan-inspiration,1.0,98.0
2023-03-01,160,anasse28,1.0,98.0
2023-03-01,160,drik-oui,1.0,98.0
2023-03-01,81,chicteeco,1.0,275.0
2023-03-01,81,rd50_11,1.0,275.0
2023-03-01,160,ofechko0,1.0,98.0
2023-03-01,81,be_clothing,1.0,275.0
2023-03-01,81,jamila-9s,1.0,275.0
2023-03-01,81,henzu96,1.0,275.0
2023-03-01,160,moh9377,1.0,98.0
2023-03-01,81,elb-2305,1.0,275.0
2023-03-01,81,merzag.ayoub,1.0,275.0
2023-03-01,160,abdelhak-54,1.0,98.0
2023-03-01,81,dadiadnastore,1.0,275.0
2023-03-01,81,xiccm59,1.0,275.0
2023-03-01,160,carluxshop,1.0,98.0
2023-03-01,81,maama5244,1.0,275.0
2023-03-01,81,abderada-0,1.0,275.0
2023-03-01,81,vintagewatches07,1.0,275.0
2023-03-01,81,moh9377,1.0,275.0
2023-03-01,160,btissam.51,1.0,98.0
2023-03-01,81,rbtopstore,1.0,275.0
2023-03-01,160,thlarh-0,1.0,98.0
2023-03-01,81,pickzilla,1.0,275.0
2023-03-01,160,bouz5514,1.0,98.0
2023-03-01,160,vintagewatches07,1.0,98.0
2023-03-01,81,malaki_parts,1.0,275.0
2023-03-01,160,maama5244,1.0,98.0
2023-03-01,160,othyvintage,1.0,98.0
2023-03-01,160,rd50_11,1.0,98.0
2023-03-01,160,zakba18,1.0,98.0
2023-03-01,160,na_543592,1.0,98.0
2023-03-01,160,pickzilla,1.0,98.0
2023-03-01,81,abuhmeed,1.0,275.0
2023-03-01,81,solazena0,1.0,275.0
2023-03-01,81,amelbr38,1.0,275.0
2023-03-01,81,mari-393918,1.0,275.0
2023-03-01,81,oudaar-0,1.0,275.0
2023-03-01,81,redwan_jaid,1.0,275.0
2023-03-01,81,oldthingo,1.0,275.0
2023-03-01,81,z-retro,1.0,275.0
2023-03-01,160,henzu96,1.0,98.0
2023-03-01,160,solazena0,1.0,98.0
2023-03-01,81,jasnd_0,1.0,275.0
2023-03-01,81,thlarh-0,1.0,275.0
2023-03-01,81,aayeaaye,1.0,275.0
2023-03-01,160,aayeaaye,1.0,98.0
2023-03-01,160,baq_8122,1.0,98.0
2023-03-01,160,oldthingo,1.0,98.0
2023-03-01,81,othyvintage,1.0,275.0
2023-03-01,81,zakba18,1.0,275.0
2023-03-01,160,andalusiaantique,1.0,98.0
2023-03-01,160,elb-2305,1.0,98.0
2023-03-01,160,dadiadnastore,1.0,98.0
2023-03-01,160,nefa7560,1.0,98.0
2023-03-01,160,oudaar-0,1.0,98.0
2023-03-01,81,handaa01,1.0,275.0
2023-03-01,160,abuhmeed,1.0,98.0
2023-03-01,160,xiccm59,1.0,98.0
2023-03-01,81,baq_8122,1.0,275.0
2023-03-01,160,be_clothing,1.0,98.0
2023-03-01,160,inasclothes,1.0,98.0
2023-03-01,160,prefect-store_9,1.0,98.0
2023-03-01,81,bossiboyd,1.0,275.0
2023-03-01,81,inasclothes,1.0,275.0
2023-03-01,81,nefa7560,1.0,275.0
2023-03-01,160,lorobr88,1.0,98.0
2023-03-01,160,malaki_parts,1.0,98.0
2023-03-01,81,anasse28,1.0,275.0
2023-03-01,160,amelbr38,1.0,98.0
2023-03-01,160,chicteeco,1.0,98.0
2023-03-01,160,nikine,1.0,98.0
2023-03-01,81,ofechko0,1.0,275.0
2023-03-01,160,abderada-0,1.0,98.0
2023-03-01,81,abdelhak-54,1.0,275.0
2023-03-01,81,bouz5514,1.0,275.0
2023-03-01,81,carluxshop,1.0,275.0
2023-03-01,81,hamna_2887,1.0,275.0
2023-03-01,81,nikine,1.0,275.0
2023-03-01,81,btissam.51,1.0,275.0
2023-03-01,81,drik-oui,1.0,275.0
2023-03-01,160,bossiboyd,1.0,98.0
2023-03-01,160,shoptalbin,1.0,98.0
2023-03-01,160,z-retro,1.0,98.0
2023-03-01,81,andalusiaantique,1.0,275.0
2023-03-01,81,prefect-store_9,1.0,275.0
2023-03-01,160,rbtopstore,1.0,98.0
2023-03-01,160,merzag.ayoub,1.0,98.0
2023-04-01,108,abuhmeed,1.0,9.99
2023-04-01,108,maama5244,1.0,9.99
2023-04-01,108,mari-393918,1.0,9.99
2023-04-01,113,elb-2305,1.0,49.99
2023-04-01,113,prefect-store_9,1.0,49.99
2023-04-01,108,lorobr88,1.0,9.99
2023-04-01,108,jasnd_0,1.0,9.99
2023-04-01,113,othyvintage,1.0,49.99
2023-04-01,190,z-retro,1.0,25.0
2023-04-01,108,be_clothing,1.0,9.99
2023-04-01,113,zakba18,1.0,49.99
2023-04-01,190,henzu96,1.0,25.0
2023-04-01,108,pickzilla,1.0,9.99
2023-04-01,113,na_543592,1.0,49.99
2023-04-01,113,jasnd_0,1.0,49.99
2023-04-01,113,xiccm59,1.0,49.99
2023-04-01,108,xiccm59,1.0,9.99
2023-04-01,108,z-retro,1.0,9.99
2023-04-01,113,maama5244,1.0,49.99
2023-04-01,190,amelbr38,1.0,25.0
2023-04-01,190,handaa01,1.0,25.0
2023-04-01,108,btissam.51,1.0,9.99
2023-04-01,113,henzu96,1.0,49.99
2023-04-01,113,oldthingo,1.0,49.99
2023-04-01,108,carluxshop,1.0,9.99
2023-04-01,113,aayeaaye,1.0,49.99
2023-04-01,113,be_clothing,1.0,49.99
2023-04-01,113,chicteeco,1.0,49.99
2023-04-01,113,drik-oui,1.0,49.99
2023-04-01,190,be_clothing,1.0,25.0
2023-04-01,108,amelbr38,1.0,9.99
2023-04-01,108,malaki_parts,1.0,9.99
2023-04-01,113,solazena0,1.0,49.99
2023-04-01,113,vintagewatches07,1.0,49.99
2023-04-01,190,abdelhak-54,1.0,25.0
2023-04-01,190,baq_8122,1.0,25.0
2023-04-01,190,moroccan-inspiration,1.0,25.0
2023-04-01,190,xiccm59,1.0,25.0
2023-04-01,108,andalusiaantique,1.0,9.99
2023-04-01,108,othyvintage,1.0,9.99
2023-04-01,113,baq_8122,1.0,49.99
2023-04-01,108,chicteeco,1.0,9.99
2023-04-01,108,jamila-9s,1.0,9.99
2023-04-01,113,shoptalbin,1.0,49.99
2023-04-01,190,bossiboyd,1.0,25.0
2023-04-01,108,ofechko0,1.0,9.99
2023-04-01,113,andalusiaantique,1.0,49.99
2023-04-01,108,dadiadnastore,1.0,9.99
2023-04-01,190,abuhmeed,1.0,25.0
2023-04-01,190,andalusiaantique,1.0,25.0
2023-04-01,190,nefa7560,1.0,25.0
2023-04-01,108,elb-2305,1.0,9.99
2023-04-01,108,prefect-store_9,1.0,9.99
2023-04-01,108,redwan_jaid,1.0,9.99
2023-04-01,108,baq_8122,1.0,9.99
2023-04-01,108,hamna_2887,1.0,9.99
2023-04-01,108,oldthingo,1.0,9.99
2023-04-01,108,oudaar-0,1.0,9.99
2023-04-01,113,hamna_2887,1.0,49.99
2023-04-01,113,handaa01,1.0,49.99
2023-04-01,113,malaki_parts,1.0,49.99
2023-04-01,113,rd50_11,1.0,49.99
2023-04-01,108,thlarh-0,1.0,9.99
2023-04-01,113,btissam.51,1.0,49.99
2023-04-01,113,moh9377,1.0,49.99
2023-04-01,113,moroccan-inspiration,1.0,49.99
2023-04-01,190,drik-oui,1.0,25.0
2023-04-01,190,hamna_2887,1.0,25.0
2023-04-01,108,moroccan-inspiration,1.0,9.99
2023-04-01,108,nefa7560,1.0,9.99
2023-04-01,108,vintagewatches07,1.0,9.99
2023-04-01,113,merzag.ayoub,1.0,49.99
2023-04-01,190,elb-2305,1.0,25.0
2023-04-01,190,oldthingo,1.0,25.0
2023-04-01,113,abdelhak-54,1.0,49.99
2023-04-01,113,abuhmeed,1.0,49.99
2023-04-01,113,dadiadnastore,1.0,49.99
2023-04-01,113,hagha-647,1.0,49.99
2023-04-01,190,abderada-0,1.0,25.0
2023-04-01,190,jasnd_0,1.0,25.0
2023-04-01,190,rbtopstore,1.0,25.0
2023-04-01,108,solazena0,1.0,9.99
2023-04-01,113,abderada-0,1.0,49.99
2023-04-01,108,aayeaaye,1.0,9.99
2023-04-01,108,bouz5514,1.0,9.99
2023-04-01,113,carluxshop,1.0,49.99
2023-04-01,113,ofechko0,1.0,49.99
2023-04-01,190,hagha-647,1.0,25.0
2023-04-01,190,jamila-9s,1.0,25.0
2023-04-01,108,anasse28,1.0,9.99
2023-04-01,190,aayeaaye,1.0,25.0
2023-04-01,190,merzag.ayoub,1.0,25.0
2023-04-01,108,rbtopstore,1.0,9.99
2023-04-01,113,inasclothes,1.0,49.99
2023-04-01,113,pickzilla,1.0,49.99
2023-04-01,190,na_543592,1.0,25.0
2023-04-01,113,lorobr88,1.0,49.99
2023-04-01,108,moh9377,1.0,9.99
2023-04-01,113,nikine,1.0,49.99
2023-04-01,190,nikine,1.0,25.0
2023-04-01,190,prefect-store_9,1.0,25.0
2023-04-01,108,abdelhak-54,1.0,9.99
2023-04-01,108,bossiboyd,1.0,9.99
2023-04-01,108,merzag.ayoub,1.0,9.99
2023-04-01,113,nefa7560,1.0,49.99
2023-04-01,113,rbtopstore,1.0,49.99
2023-04-01,190,anasse28,1.0,25.0
2023-04-01,190,shoptalbin,1.0,25.0
2023-04-01,190,vintagewatches07,1.0,25.0
2023-04-01,108,nikine,1.0,9.99
2023-04-01,108,shoptalbin,1.0,9.99
2023-04-01,190,chicteeco,1.0,25.0
2023-04-01,190,dadiadnastore,1.0,25.0
2023-04-01,190,othyvintage,1.0,25.0
2023-04-01,190,oudaar-0,1.0,25.0
2023-04-01,190,rd50_11,1.0,25.0
2023-04-01,190,redwan_jaid,1.0,25.0
2023-04-01,113,oudaar-0,1.0,49.99
2023-04-01,190,mari-393918,1.0,25.0
2023-04-01,190,solazena0,1.0,25.0
2023-04-01,190,zakba18,1.0,25.0
2023-04-01,108,drik-oui,1.0,9.99
2023-04-01,108,na_543592,1.0,9.99
2023-04-01,190,bouz5514,1.0,25.0
2023-04-01,190,btissam.51,1.0,25.0
2023-04-01,190,malaki_parts,1.0,25.0
2023-04-01,108,hagha-647,1.0,9.99
2023-04-01,113,mari-393918,1.0,49.99
2023-04-01,113,redwan_jaid,1.0,49.99
2023-04-01,113,thlarh-0,1.0,49.99
2023-04-01,190,maama5244,1.0,25.0
2023-04-01,108,handaa01,1.0,9.99
2023-04-01,108,henzu96,1.0,9.99
2023-04-01,113,bossiboyd,1.0,49.99
2023-04-01,190,lorobr88,1.0,25.0
2023-04-01,108,rd50_11,1.0,9.99
2023-04-01,108,zakba18,1.0,9.99
2023-04-01,190,moh9377,1.0,25.0
2023-04-01,113,anasse28,1.0,49.99
2023-04-01,113,jamila-9s,1.0,49.99
2023-04-01,190,ofechko0,1.0,25.0
2023-04-01,190,carluxshop,1.0,25.0
2023-04-01,190,thlarh-0,1.0,25.0
2023-04-01,108,abderada-0,1.0,9.99
2023-04-01,108,inasclothes,1.0,9.99
2023-04-01,113,z-retro,1.0,49.99
2023-04-01,190,pickzilla,1.0,25.0
2023-04-01,113,amelbr38,1.0,49.99
2023-04-01,113,bouz5514,1.0,49.99
2023-04-01,190,inasclothes,1.0,25.0
2023-05-01,2,solazena0,2.0,164.0
2023-05-01,2,zakba18,2.0,164.0
2023-05-01,2,handaa01,2.0,164.0
2023-05-01,2,inasclothes,2.0,164.0
2023-05-01,2,xiccm59,2.0,164.0
2023-05-01,2,amelbr38,2.0,164.0
2023-05-01,2,andalusiaantique,2.0,164.0
2023-05-01,2,baq_8122,2.0,164.0
2023-05-01,2,othyvintage,2.0,164.0
2023-05-01,2,aayeaaye,2.0,164.0
2023-05-01,2,jamila-9s,2.0,164.0
2023-05-01,2,oudaar-0,2.0,164.0
2023-05-01,2,dadiadnastore,2.0,164.0
2023-05-01,2,nefa7560,2.0,164.0
2023-05-01,2,prefect-store_9,2.0,164.0
2023-05-01,2,abuhmeed,2.0,164.0
2023-05-01,2,hamna_2887,2.0,164.0
2023-05-01,2,mari-393918,2.0,164.0
2023-05-01,2,bossiboyd,2.0,164.0
2023-05-01,2,carluxshop,2.0,164.0
2023-05-01,2,lorobr88,2.0,164.0
2023-05-01,2,redwan_jaid,2.0,164.0
2023-05-01,2,z-retro,2.0,164.0
2023-05-01,2,hagha-647,2.0,164.0
2023-05-01,2,maama5244,2.0,164.0
2023-05-01,2,vintagewatches07,2.0,164.0
2023-05-01,2,anasse28,2.0,164.0
2023-05-01,2,be_clothing,2.0,164.0
2023-05-01,2,moroccan-inspiration,2.0,164.0
2023-05-01,2,nikine,2.0,164.0
2023-05-01,2,abdelhak-54,2.0,164.0
2023-05-01,2,btissam.51,2.0,164.0
2023-05-01,2,rd50_11,2.0,164.0
2023-05-01,2,bouz5514,2.0,164.0
2023-05-01,2,merzag.ayoub,2.0,164.0
2023-05-01,2,abderada-0,2.0,164.0
2023-05-01,2,henzu96,2.0,164.0
2023-05-01,2,drik-oui,2.0,164.0
2023-05-01,2,moh9377,2.0,164.0
2023-05-01,2,rbtopstore,2.0,164.0
2023-05-01,2,ofechko0,2.0,164.0
2023-05-01,2,pickzilla,2.0,164.0
2023-05-01,2,oldthingo,2.0,164.0
2023-05-01,2,na_543592,2.0,164.0
2023-05-01,2,malaki_parts,2.0,164.0
2023-05-01,2,chicteeco,2.0,164.0
2023-05-01,2,shoptalbin,2.0,164.0
2023-05-01,2,jasnd_0,2.0,164.0
2023-05-01,2,elb-2305,2.0,164.0
2023-05-01,190,elb-2305,1.0,28.0
2023-05-01,190,anasse28,1.0,28.0
2023-05-01,190,henzu96,1.0,28.0
2023-05-01,190,be_clothing,1.0,28.0
2023-05-01,190,btissam.51,1.0,28.0
2023-05-01,190,jamila-9s,1.0,28.0
2023-05-01,190,shoptalbin,1.0,28.0
2023-05-01,190,moh9377,1.0,28.0
2023-05-01,190,hamna_2887,1.0,28.0
2023-05-01,190,rd50_11,1.0,28.0
2023-05-01,190,abderada-0,1.0,28.0
2023-05-01,190,amelbr38,1.0,28.0
2023-05-01,190,pickzilla,1.0,28.0
2023-05-01,190,z-retro,1.0,28.0
2023-05-01,190,nikine,1.0,28.0
2023-05-01,190,chicteeco,1.0,28.0
2023-05-01,190,moroccan-inspiration,1.0,28.0
2023-05-01,190,bouz5514,1.0,28.0
2023-05-01,190,lorobr88,1.0,28.0
2023-05-01,190,malaki_parts,1.0,28.0
